User-ID,Book-Rating,Book-Id
11676,10,5
11676,4,657
11676,10,1206
11676,8,368
11676,5,218
11676,7,87
11676,5,63
11676,7,730
11676,9,819
11676,8,231
11676,10,779
11676,5,324
11676,4,916
11676,9,417
11676,8,572
11676,5,477
11676,9,826
11676,9,1429
11676,6,873
11676,8,105
11676,9,256
11676,9,74
11676,9,221
11676,10,1262
11676,8,1277
11676,9,1661
11676,8,53
11676,8,357
11676,9,759
11676,3,22
11676,7,892
11676,7,802
11676,9,2
11676,10,860
11676,8,213
11676,9,524
11676,8,1419
11676,8,1034
11676,7,329
11676,7,626
11676,10,48
11676,10,832
11676,8,358
11676,10,1230
11676,7,979
11676,6,638
12100,8,425
12100,8,177
12100,7,423
12100,7,79
12100,9,669
12100,8,424
12538,7,33
12538,6,670
12538,10,241
12538,9,16
12538,8,140
12538,9,673
12538,8,588
13080,9,2037
13080,10,443
13080,9,104
13273,9,50
13273,9,108
13273,5,440
13273,8,103
13552,7,497
13552,9,279
13552,6,157
13552,8,267
13552,8,0
13552,9,552
13552,7,13
13552,6,691
13552,7,689
13552,5,563
13552,4,122
13552,8,688
13552,8,561
13850,9,3
13850,7,356
13850,9,694
13850,10,693
13995,9,3
13995,8,160
13995,9,101
13995,5,204
14336,7,472
14336,5,475
14336,8,471
14374,3,228
14374,9,42
14374,10,17
14387,8,701
14387,8,151
14387,8,101
14387,9,198
14387,9,52
14422,8,71
14422,9,72
14422,4,192
14422,9,704
14422,9,52
14456,8,3
14456,10,205
14456,8,609
14456,10,481
14456,10,482
14456,10,483
14456,10,480
14456,9,479
15408,9,718
15408,10,721
15408,10,714
15408,8,79
15408,9,53
15418,8,292
15418,8,260
15418,10,727
15418,7,726
15602,7,150
15602,8,151
15602,7,81
15602,7,440
15602,8,324
15945,5,47
15945,9,737
15945,6,736
16106,9,144
16106,10,572
16106,10,187
16106,10,52
16504,5,380
16504,7,752
16504,10,753
16504,8,578
16545,8,754
16545,7,535
16545,9,537
16634,9,116
16634,10,768
16634,10,375
16634,9,772
16634,8,151
16634,8,12
16634,8,769
16634,8,765
16634,10,764
16634,8,56
16795,4,50
16795,9,27
16795,8,118
16795,7,787
16795,6,292
16795,8,3
16795,8,237
16795,8,336
16795,9,123
16795,5,435
16795,9,164
16795,5,24
16795,8,350
16795,6,206
16795,6,409
16795,5,191
16795,7,552
16795,8,136
16795,7,282
16795,8,680
16795,5,783
16795,8,272
16795,6,230
16795,8,98
16795,6,391
16795,10,16
16795,9,784
16795,6,351
16795,7,91
16795,6,324
16795,8,271
16795,7,790
16795,7,792
16795,10,130
16795,8,786
16916,6,797
16916,10,85
16916,8,999
17003,8,35
17003,9,550
17003,10,801
17003,10,802
17183,5,318
17183,6,3
17183,7,376
17950,9,3
17950,4,39
17950,5,192
17950,5,810
17950,5,811
17970,8,151
17970,7,237
17970,7,586
18082,7,418
18082,7,191
18082,9,586
18082,7,818
18095,8,27
18095,8,28
18095,7,196
19085,8,466
19085,9,305
19085,8,656
19085,9,208
19085,9,830
19573,10,190
19573,6,237
19573,9,130
20060,10,24
20060,10,72
20060,9,235
20172,9,153
20172,9,366
20172,9,111
20172,5,844
20172,7,843
20172,10,213
20172,7,148
20172,7,147
20180,8,50
20180,8,60
20180,8,237
20180,8,309
20180,10,48
20201,6,749
20201,10,353
20201,8,454
20201,8,481
20561,10,136
20561,10,850
20561,9,286
20971,2,305
20971,4,39
20971,8,850
21011,8,237
21011,10,440
21011,8,63
21014,8,190
21014,8,284
21014,7,151
21014,6,447
21014,8,440
21014,8,550
21014,7,164
21014,6,103
21014,8,862
21014,9,213
21014,7,1345
21484,6,279
21484,9,4
21484,6,324
21576,9,872
21576,7,39
21576,8,114
21576,5,871
21576,8,792
21576,6,246
22074,9,50
22074,7,365
22074,7,397
22074,6,322
22074,9,125
22074,7,72
22074,6,576
22074,9,53
22074,9,52
22521,2,3
22521,8,29
22521,8,1466
22625,9,50
22625,9,7
22625,10,3
22625,9,237
22625,10,39
22625,9,164
22625,10,205
22625,9,206
22625,8,192
22818,7,703
22818,10,615
22818,7,11
22818,8,353
23511,8,0
23511,8,159
23511,7,600
23768,8,194
23768,8,380
23768,8,336
23768,8,82
23768,8,550
23768,8,898
23768,10,904
23768,9,899
23768,5,17
23872,9,386
23872,8,291
23872,8,907
23872,10,205
23872,7,49
23872,6,484
23872,7,259
23872,10,808
23872,10,807
23872,10,906
23872,10,905
23872,8,753
23902,8,565
23902,9,915
23902,10,45
23902,10,910
23902,8,7
23902,7,352
23902,7,284
23902,8,909
23902,6,380
23902,9,911
23902,7,913
23902,5,919
23902,9,917
23902,8,150
23902,7,291
23902,9,160
23902,8,203
23902,8,440
23902,9,720
23902,9,58
23902,10,442
23902,7,692
23902,6,241
23902,6,912
23902,6,154
23902,10,571
23902,8,705
23902,8,908
23902,8,268
23902,10,324
23902,8,916
23902,6,726
23902,7,914
23902,10,918
24433,9,50
24433,8,190
24433,7,7
24433,8,637
25409,6,870
25409,10,144
25409,5,432
25409,9,260
25409,7,548
25409,9,278
25409,9,940
25409,9,122
25409,6,17
25601,8,951
25601,6,429
25601,10,764
25827,8,45
25827,7,956
25827,8,253
25919,7,959
25919,10,958
25919,10,796
25981,5,731
25981,10,292
25981,10,260
25981,10,305
25981,5,36
25981,5,49
25981,5,963
26084,9,150
26084,10,966
26084,5,16
26084,10,967
26084,10,968
26620,7,118
26620,7,292
26620,7,260
26620,5,985
26621,8,732
26621,9,223
26621,9,646
26621,5,528
26624,6,280
26624,7,324
26624,8,987
27472,10,165
27472,7,151
27472,7,110
27472,10,535
27647,5,380
27647,7,996
27647,8,52
28016,7,27
28016,10,1008
28016,10,1007
28016,8,309
28177,10,50
28177,5,7
28177,8,550
28177,10,211
28177,9,234
28177,6,4
28177,6,402
28177,10,786
28591,7,870
28591,10,3
28591,8,122
29209,5,72
29209,7,255
29209,7,507
29855,6,237
29855,8,167
29855,6,101
29855,10,368
30052,7,118
30052,6,160
30052,4,304
30081,8,1083
30081,10,324
30081,8,122
30144,8,745
30144,6,1085
30144,6,1087
30273,8,548
30273,6,488
30273,8,309
30276,8,33
30276,7,982
30276,8,90
30276,6,259
30276,6,324
30487,6,101
30487,9,440
30487,8,999
30487,6,402
30487,8,17
30511,7,1097
30511,7,989
30511,9,1095
30511,6,1094
30511,8,744
30511,7,1096
30511,7,1042
30511,9,705
30511,7,231
30511,6,1099
30511,7,239
30511,4,1100
30533,8,50
30533,7,345
30533,6,0
30533,9,38
30533,7,779
30533,8,53
30533,9,187
30711,7,205
30711,9,535
30711,6,85
30711,9,428
30711,7,521
30711,5,94
30735,10,421
30735,10,420
30735,10,1107
30735,10,1108
30735,10,1109
30735,10,422
30735,4,279
30735,10,118
30735,9,205
30735,8,16
30810,9,154
30810,7,103
30810,4,709
30972,7,495
30972,5,191
30972,6,49
30972,9,192
30972,7,709
30972,8,235
30994,10,50
30994,9,537
30994,10,368
31008,7,1053
31008,6,78
31008,6,1113
31158,6,111
31158,8,151
31158,4,52
31315,9,27
31315,5,291
31315,9,548
31315,10,396
31315,9,106
31315,10,0
31315,7,257
31315,10,316
31315,9,122
31391,3,306
31391,10,974
31391,4,710
31393,8,50
31393,7,121
31393,5,123
31393,8,192
31393,8,53
31551,9,50
31551,8,111
31551,7,1127
31556,5,3
31556,9,145
31556,7,290
31556,7,1130
31556,10,199
31826,10,33
31826,10,1119
31826,10,267
31826,10,392
31826,10,396
31826,10,30
31826,10,680
31826,10,98
31826,10,103
31826,10,709
31826,10,140
31826,7,5
31826,10,25
31826,10,673
31826,10,750
31826,10,1135
31826,10,588
31826,10,1134
31826,10,1136
31846,5,298
31846,8,323
31846,9,52
31860,9,111
31860,8,6
31860,6,426
31860,7,52
32148,9,1006
32148,9,49
32148,10,309
32440,7,269
32440,8,133
32440,7,580
32440,7,1080
32440,7,47
32440,9,203
32440,9,36
32440,6,49
32440,7,234
32440,9,63
32440,2,609
32440,7,53
32599,9,194
32599,8,680
32599,8,376
32599,8,5
32773,8,610
32773,9,280
32773,8,1152
32773,8,826
32773,6,443
33124,7,616
33124,8,24
33124,8,817
33179,7,124
33179,8,1041
33179,7,2
33818,9,379
33818,8,282
33818,9,378
33818,8,16
33818,7,5
33974,8,118
33974,7,534
33974,8,880
34300,4,233
34300,3,415
34300,7,671
34300,3,1159
34600,8,432
34600,7,25
34600,8,74
35836,6,247
35836,7,267
35836,1,392
35836,4,488
35836,2,180
35836,3,1178
35857,8,61
35857,8,39
35857,5,336
35859,7,754
35859,10,1959
35859,8,668
35859,5,420
35859,8,292
35859,5,1270
35859,8,167
35859,9,164
35859,7,1169
35859,8,935
35859,8,30
35859,8,103
35859,8,1993
35859,7,1116
35859,6,865
35859,10,2
35859,7,213
35918,7,1188
35918,8,495
35918,8,167
35918,7,216
36003,10,133
36003,10,279
36003,5,812
36003,10,3
36003,10,205
36003,7,52
36003,9,173
36135,9,493
36135,9,345
36135,8,779
36135,10,187
36326,4,618
36326,7,226
36326,5,115
36327,10,36
36327,9,1194
36327,8,1195
36606,8,206
36606,5,683
36606,5,259
36606,5,63
36606,10,309
36606,5,22
36606,5,1136
36609,8,47
36609,9,309
36609,9,999
36609,7,1215
36693,9,45
36693,3,35
36693,7,164
36715,8,3
36715,9,1220
36715,8,1221
36907,10,7
36907,10,1103
36907,10,1227
36907,10,203
36907,10,597
36907,10,57
36907,10,1229
36907,10,419
36907,10,16
36907,10,324
36907,10,477
36938,8,190
36938,10,1231
36938,10,216
36978,9,3
36978,10,282
36978,1,2
37208,8,292
37208,5,656
37208,7,1235
37208,8,205
37208,5,53
37293,8,866
37293,7,89
37293,4,5
37293,7,880
37293,8,77
37400,6,3
37400,9,1239
37400,5,1021
37512,8,281
37512,5,93
37512,5,1105
37538,9,3
37538,10,511
37538,8,374
37538,10,63
37538,9,705
37538,9,130
37538,8,1021
37538,10,173
37644,8,153
37644,5,406
37644,8,495
37644,6,3
37644,10,535
37644,7,1253
37644,9,537
37712,10,190
37712,8,1040
37712,8,69
37712,8,60
37712,8,440
37712,7,123
37712,7,36
37712,10,455
37712,8,324
37712,9,363
37950,9,1265
37950,8,118
37950,7,260
37950,9,28
37950,9,266
37950,9,1267
37950,7,1270
37950,8,203
37950,10,234
37950,10,265
37950,10,378
37950,8,484
37950,9,419
37950,10,498
37950,7,368
37950,8,93
37950,7,1105
37950,10,353
37950,6,894
37950,10,1175
37989,10,14
37989,9,160
37989,10,130
38023,10,360
38023,10,739
38023,7,33
38023,8,2253
38023,8,843
38023,10,5
38023,6,333
38023,8,63
38023,10,1277
38023,10,48
38273,7,292
38273,10,416
38273,5,327
38273,7,24
38273,5,159
38273,10,138
38273,10,481
38273,10,482
38273,10,483
38273,10,480
38281,8,84
38281,9,9
38281,8,205
38281,8,1284
38281,8,1022
38281,8,840
38281,8,528
38281,8,529
38281,8,62
39281,9,622
39281,9,206
39281,5,477
39396,10,423
39396,4,1081
39396,10,1312
39467,9,718
39467,10,325
39467,10,35
39467,9,1316
39467,7,160
39467,10,419
39467,10,571
39467,9,553
39616,9,205
39616,7,4
39616,8,1323
39646,7,327
39646,4,170
39646,8,48
40415,10,338
40415,7,654
40415,8,163
40889,6,392
40889,10,49
40889,10,13
40889,8,98
40889,10,816
40943,10,668
40943,9,1207
40943,10,138
41084,7,1350
41084,8,292
41084,8,267
41084,8,392
41084,8,1351
41449,10,1357
41449,9,1358
41449,7,256
41455,5,202
41455,4,1
41455,6,521
41455,4,181
41589,8,365
41589,6,317
41589,6,841
41781,9,466
41781,2,797
41781,9,1169
41781,7,159
41781,10,1361
41781,6,52
41781,10,1362
41841,7,27
41841,6,39
41841,8,776
41841,7,1217
43246,9,190
43246,10,494
43246,10,495
43246,9,150
43246,10,162
43246,10,118
43246,5,292
43246,8,237
43246,9,39
43246,9,49
43246,6,159
43436,10,469
43436,9,1234
43436,10,1397
43481,9,27
43481,5,336
43481,9,101
43619,9,50
43619,8,106
43619,10,140
43687,7,1399
43687,5,68
43687,8,42
43687,6,52
43842,10,495
43842,5,279
43842,10,292
43842,10,49
43842,10,259
43842,10,671
43910,10,1139
43910,8,35
43910,9,225
43910,9,164
43910,8,323
43910,9,324
43910,10,239
43910,6,427
43910,8,48
44252,9,64
44252,6,118
44252,9,234
44252,10,609
44252,9,268
44252,10,471
44252,10,916
44852,5,50
44852,7,336
44852,9,82
44852,6,123
44893,7,1123
44893,8,27
44893,8,593
44893,7,68
44893,7,1408
44893,8,357
44893,6,684
45416,7,151
45416,7,140
45416,7,729
46258,8,371
46258,7,148
46258,7,147
46398,7,27
46398,10,182
46398,10,462
46398,9,1255
46398,9,43
46398,6,336
46398,9,47
46398,9,177
46398,8,206
46398,8,1426
46398,9,166
46398,7,259
46398,4,512
46398,5,1424
46892,5,125
46892,7,359
46892,5,1432
46892,5,412
46909,9,612
46909,8,24
46909,9,880
47293,9,386
47293,7,1438
47293,9,1437
47293,4,216
47316,8,260
47316,10,196
47316,9,818
47316,9,1
47316,10,52
47758,7,39
47758,9,440
47758,10,220
47974,10,582
47974,9,1446
47974,10,847
48025,8,312
48025,8,305
48025,6,392
48025,7,136
48025,9,316
48025,8,272
48025,9,476
48494,10,28
48494,5,1458
48494,7,125
48494,5,49
48494,10,990
48494,10,1167
48494,10,13
48494,5,1060
48494,10,52
48970,7,14
48970,3,151
48970,5,862
49212,6,1470
49212,7,1469
49212,8,52
49212,8,48
49422,7,153
49422,7,35
49422,8,873
49422,6,770
49422,6,929
49460,9,153
49460,10,111
49460,9,17
49460,9,130
49460,8,52
50098,5,101
50098,7,585
50098,7,1327
50225,8,162
50225,8,35
50225,8,285
50225,7,63
51350,10,118
51350,6,432
51350,5,584
51526,3,35
51526,6,356
51526,6,444
51526,6,555
51742,8,190
51742,9,495
51742,5,60
51742,7,1497
51742,8,475
51742,8,160
51742,8,212
52011,5,953
52011,9,354
52011,8,353
52044,10,746
52044,10,1505
52044,9,202
52199,8,1508
52199,9,1507
52199,8,197
52350,9,169
52350,9,28
52350,9,145
52350,7,43
52350,5,205
52350,10,42
52350,10,483
52350,10,480
52584,10,144
52584,6,1183
52584,7,773
52584,9,167
52584,7,49
52614,10,1515
52614,10,691
52614,10,689
52917,8,144
52917,5,47
52917,7,441
52917,5,726
52917,7,1063
53174,9,28
53174,10,586
53174,10,1116
53220,8,432
53220,7,317
53220,8,467
53220,7,841
53220,8,459
53220,8,488
53220,8,426
53220,6,323
53220,8,446
53220,7,1523
53220,7,1522
53220,7,1521
53220,10,368
53256,10,44
53256,10,80
53256,10,535
53256,7,501
53392,9,60
53392,8,848
53392,10,323
53392,10,378
53590,10,50
53590,8,237
53590,9,160
53590,7,1525
53590,7,485
53729,8,1236
53729,7,1526
53729,8,357
54622,7,327
54622,9,1162
54622,7,1531
54898,10,28
54898,10,145
54898,10,295
54898,10,73
55187,8,1535
55187,8,519
55187,9,206
55187,9,1287
55187,9,860
55187,9,1044
55490,9,194
55490,7,1540
55490,8,392
55490,8,396
55490,10,379
55490,10,378
55490,6,756
55490,10,75
55490,10,1303
55490,8,501
55490,10,180
55490,8,1242
55490,10,529
55490,10,482
55490,10,148
55490,10,147
55490,10,662
55490,10,1539
55490,9,1542
55492,8,1545
55492,6,150
55492,10,205
55751,5,336
55751,8,192
55751,5,213
55799,7,279
55799,7,292
55799,7,16
55927,9,42
55927,9,309
55927,9,105
56307,8,432
56307,8,247
56307,8,85
56307,7,25
56307,9,185
56399,10,869
56399,10,624
56399,10,1326
56399,8,1399
56399,7,1373
56399,10,1181
56399,10,1267
56399,6,8
56399,6,203
56399,10,692
56399,10,1556
56399,10,623
56399,10,890
56399,8,824
56399,10,1453
56399,10,1552
56399,10,671
56399,10,471
56399,10,502
56399,10,1553
56399,10,1555
56399,10,1539
56399,10,1554
56447,9,61
56447,8,1133
56447,6,144
56447,8,121
56447,8,625
56447,6,199
56447,9,589
56447,7,596
56447,8,104
56447,8,770
56447,6,741
56554,10,318
56554,9,297
56554,9,49
56554,7,16
56554,10,427
56856,10,1563
56856,9,3
56856,7,446
56856,7,5
56856,9,1038
56959,10,1431
56959,10,686
56959,10,158
56959,10,1715
56959,10,637
56959,9,36
56959,10,470
56959,8,1566
56959,10,535
56959,10,577
56959,10,1179
56959,10,113
56959,8,482
56959,10,246
57105,9,28
57105,10,164
57105,10,309
57398,10,145
57398,9,121
57398,8,257
57398,7,441
57725,10,440
57725,9,455
57725,8,56
58594,9,47
58594,5,1279
58594,8,390
59172,6,21
59172,7,773
59172,8,30
59172,8,378
59172,9,484
59172,10,326
59172,9,791
59172,10,218
59172,5,705
59172,8,920
59499,7,27
59499,7,6
59499,8,17
59499,8,1021
59499,7,506
59524,4,1497
59524,4,101
59524,6,457
59524,1,507
59554,7,316
59554,8,951
59554,7,16
59727,8,1153
59727,10,282
59727,8,265
59727,9,86
60244,9,1064
60244,9,119
60244,8,380
60244,8,279
60244,9,144
60244,7,539
60244,8,165
60244,9,612
60244,9,118
60244,8,151
60244,7,3
60244,10,145
60244,9,2262
60244,9,2263
60244,9,1544
60244,10,216
60244,8,123
60244,7,550
60244,10,36
60244,9,2098
60244,9,1194
60244,7,409
60244,8,253
60244,7,1780
60244,10,932
60244,9,63
60244,9,120
60244,10,1368
60244,9,53
60244,8,271
60244,5,2
60244,10,363
60244,9,52
60263,10,731
60263,10,140
60263,10,286
60337,8,903
60337,8,1437
60337,9,45
60337,10,1590
60337,9,537
60337,9,1031
60337,7,1589
60707,7,1594
60707,6,432
60707,7,182
60707,7,500
60707,8,1593
60707,7,700
61427,8,1076
61427,6,101
61427,7,404
61427,8,123
61427,8,164
61704,10,252
61704,7,243
61704,9,106
61704,5,206
61854,6,3
61854,6,451
61854,10,691
61854,4,531
61854,10,689
61854,6,563
61854,6,562
61854,6,690
61854,1,803
61854,9,140
61854,10,1601
61910,10,110
61910,10,98
61910,10,476
61910,9,280
62172,6,3
62172,9,183
62172,7,784
62172,3,168
62464,10,3
62464,6,231
62464,10,175
62862,10,50
62862,10,165
62862,8,39
62862,7,6
62862,9,48
62891,8,284
62891,7,680
62891,10,571
62891,6,609
62958,10,379
62958,7,454
62958,6,148
63004,7,190
63004,8,123
63004,10,1610
63394,9,1156
63394,10,259
63394,10,280
63854,6,118
63854,7,1013
63854,7,16
63956,9,12
63956,9,203
63956,8,206
63956,6,31
63956,9,904
63956,10,138
63956,10,482
63956,10,1629
64111,9,3
64111,7,228
64111,7,966
64270,7,60
64270,7,428
64270,5,185
65032,5,119
65032,8,1050
65032,5,1220
65032,5,1415
65032,5,1701
65258,7,27
65258,9,151
65258,5,462
65258,8,210
65258,7,167
65370,8,1375
65370,6,1376
65370,6,476
65370,8,74
65484,10,20
65484,9,24
65484,10,885
65584,9,305
65584,8,297
65584,10,167
65584,8,110
65584,10,584
65584,7,30
65584,8,347
65584,8,1203
65584,9,98
65584,8,476
65584,9,688
66574,6,314
66574,9,35
66574,9,125
66574,10,571
66574,6,130
66574,6,172
66680,6,123
66680,7,24
66680,5,537
66942,6,248
66942,6,101
66942,8,16
66942,10,517
66942,10,1485
67174,9,495
67174,3,1718
67174,7,148
67198,10,28
67198,10,145
67198,10,44
67198,8,610
67198,10,1366
67547,9,144
67547,4,1724
67547,10,108
67547,4,60
67547,9,447
67547,8,1513
67547,10,744
67547,8,572
67547,7,175
67591,10,50
67591,8,314
67591,8,16
67591,8,63
67591,7,576
67627,7,317
67627,9,841
67627,10,2
67663,6,440
67663,7,17
67663,8,104
67840,10,61
67840,8,809
67840,10,345
67840,10,159
67840,10,226
67840,9,711
67840,10,671
67840,9,221
67840,10,482
67840,10,52
67840,10,626
68128,8,194
68128,5,3
68128,7,448
68185,8,468
68185,8,1108
68185,5,151
68185,4,390
68185,7,62
68436,9,194
68436,8,28
68436,8,145
68436,8,1316
68436,7,1042
68555,8,322
68555,10,330
68555,8,208
68555,5,196
68555,9,1525
68555,10,512
68555,9,53
68760,9,1225
68760,10,205
68760,9,73
68760,10,138
69078,9,194
69078,9,1045
69078,9,250
69078,8,1784
69078,8,1766
69078,8,1783
69078,9,440
69078,9,1789
69078,9,796
69078,9,114
69078,9,571
69078,8,1788
69078,9,1280
69078,8,609
69078,10,1785
69078,7,424
69156,5,45
69156,9,612
69156,8,1713
69211,8,877
69211,10,125
69211,10,126
69211,10,110
69355,9,773
69355,5,177
69355,8,213
69378,5,101
69378,4,557
69378,6,256
69389,9,118
69389,8,205
69389,7,30
69389,8,265
69460,9,7
69460,9,515
69460,6,129
69684,7,285
69684,9,469
69684,7,220
69684,7,906
69697,9,805
69697,10,86
69697,10,1203
69697,9,218
69697,9,439
69697,9,329
69697,9,789
69697,9,626
69721,9,84
69721,10,145
69721,9,47
69971,7,35
69971,8,1479
69971,10,840
69971,7,1033
70014,7,292
70014,9,202
70014,5,711
70183,5,228
70183,9,1540
70183,8,719
70183,9,847
70415,10,12
70415,10,649
70415,9,271
70541,8,194
70541,8,667
70541,7,678
70541,8,1236
70541,8,986
