User-ID,ISBN,Book-Rating
2977,0671021001,9
2977,0767901576,0
2977,0767902521,0
2977,0800871863,0
2977,081297106X,0
2977,1841954314,6
3017,0349100136,0
3052,1400032717,9
3077,0380699176,8
3104,0805063897,8
3113,0385265700,6
3145,0842342702,0
3167,0142001805,0
3167,0425134350,0
3268,1853260401,0
3310,0671042858,7
3329,0440234743,8
3331,0449006530,4
3331,0553576011,9
3344,1400034779,9
3346,0099409968,0
3346,0836204387,9
3363,0060987529,0
3363,0140189645,0
3363,0140440224,0
3363,031227999X,0
3363,0316284955,0
3363,0316910333,0
3363,0345435257,0
3363,0373250215,0
3363,037570504X,0
3363,038071082X,0
3363,0380818957,0
3363,0385335679,0
3363,0385492243,0
3363,0385722435,10
3363,0394832205,0
3363,0440234743,0
3363,0446605581,0
3363,0446606812,0
3363,0446678457,0
3363,0449005577,0
3363,0452274427,0
3363,0590876120,0
3363,0679772677,0
3363,0684849690,0
3363,0767907817,0
3363,0783502508,0
3363,0805063897,0
3371,0312274920,0
3371,0373484410,5
3371,0399226907,10
3371,0446607207,0
3371,0553576011,0
3371,0671025708,9
3373,0345375211,0
3373,0385314698,0
3373,0671014919,6
3373,0671026011,0
3427,067102423X,0
3437,0060964049,10
3471,0393960579,7
3496,0671015206,0
3538,0156619180,0
3542,0316769487,0
3546,0142002267,8
3556,0064407314,0
3556,0345339711,0
3556,0345339738,0
3573,0886773520,0
3573,0886774268,9
3578,0609808346,9
3588,0156628708,7
3601,0316284955,7
3605,0345441702,8
3633,0060987529,0
3640,0142002267,8
3640,0670820555,5
3640,0671004549,5
3643,0394758285,0
3670,0684856476,8
3675,1400041988,8
3709,067102423X,10
3719,0312978332,6
3761,0156001454,9
3767,0446608890,0
3814,0060391537,3
3814,0375703861,7
3814,1573225789,5
3821,0060930535,7
3827,0312274920,8
3827,0394820371,0
3827,0553380958,0
3840,0312199430,0
3840,0425162443,0
3853,0486270610,10
3865,038079487X,7
3917,0156007754,7
3917,0385497091,5
3917,0394758285,7
3917,0671027638,7
3917,1570625190,8
3917,1573226882,6
3917,1573228214,8
3948,0451155750,9
3951,0060931809,7
4017,0060929871,9
4017,0060964049,9
4017,0140230270,0
4017,0156007754,9
4017,0156907399,9
4017,0231121008,10
4017,0312186886,8
4017,0316284955,0
4017,0345443284,10
4017,0375701966,9
4017,037570504X,10
4017,0385265700,9
4017,0393956539,10
4017,0399142789,10
4017,0449002985,8
4017,0452260116,9
4017,0452282098,8
4017,0452282829,10
4017,0679723056,9
4017,0679723692,9
4017,1400032806,0
4017,1573225789,9
4092,0345305183,0
4092,0441317480,0
4092,0553286390,0
4092,0553295411,0
4092,0553563696,0
4092,076534128X,6
4092,0812575237,7
4098,0553380168,10
4098,067104155X,7
4103,0399142789,0
4131,0451161351,0
4131,0575048360,0
4144,080411918X,0
4157,0380727501,8
4157,0812968379,9
4157,0872203948,0
4183,0312155859,0
4223,0552998001,7
4228,0060959037,0
4370,0060930535,0
4385,0345446100,10
4385,0373484410,0
4385,0446600342,10
4385,055329783X,0
4385,0553567683,10
4385,0553576011,10
4385,0821746219,10
4385,155166531X,10
4385,1551667436,10
4386,0452282829,6
4433,0141001828,0
4483,0060929871,6
4483,0393318680,10
4541,080213825X,0
4547,0425174808,0
4570,0679772677,7
4571,1400034779,9
4600,0345339711,10
4600,0425192792,0
4622,0140177396,8
4622,0142437204,0
4622,0393310329,0
4622,0679721037,0
4667,0553574132,0
4781,0486270610,0
4785,0385494785,0
4785,0441627404,0
4785,0671708635,0
4785,1570625190,6
4795,0060930535,10
4799,0553274066,0
4802,038549081X,0
4802,0552998486,0
4809,0439064864,7
4845,0375727132,0
4864,0671042858,0
4895,044651862X,0
4896,0399142789,0
4907,068483183X,0
4938,0393960579,0
4938,0451527038,10
4938,0679762701,0
4973,0806509023,0
4976,038549081X,0
4999,1400034779,10
5034,0425170349,10
5037,0671004549,0
5048,0385494785,0
5091,0449218473,8
5100,0446606812,0
5101,0060977493,5
5209,0345350804,10
5268,0345441702,0
5286,0671027638,8
5290,0142002267,0
5296,0385265700,6
5331,0099134012,8
5337,0425179613,5
5346,0375724370,9
5361,0871136791,8
5375,055305340X,0
5385,0440504708,7
5385,0688140718,4
5414,0385496095,0
5424,0312243359,10
5439,0312983867,0
5439,0394820371,0
5439,0553299611,0
5439,0805063897,10
5468,1559210869,7
5483,0446600709,0
5483,0515128554,0
5483,067179356X,0
5490,0060930535,7
5490,0316284955,0
5501,0553580515,7
5539,0156007479,0
5539,0312267177,0
5539,0312274920,0
5539,0316284955,0
5539,0345442741,0
5539,0385720106,0
5539,0451206525,9
5539,0451210840,0
5539,0743454146,10
5543,0140445145,0
5553,0345396936,8
5582,0020199856,8
5582,0060987324,8
5582,0312966970,10
5582,0345301110,7
5582,0380818957,7
5582,0385315287,9
5582,0452281431,6
5582,0515131091,10
5582,0553299611,9
5582,0671887173,5
5582,0679785892,9
5582,068483183X,9
5582,0804001480,8
5582,0811212475,10
5609,0451170113,0
5609,0451188454,0
5609,0452282195,0
5609,0671042858,0
5609,0812551478,0
5636,0425162443,8
5669,0394758285,0
5669,0679776818,0
5709,0064472779,7
5722,0060930535,8
5722,0385333501,8
5728,0451166582,9
5728,0451194861,10
5728,0671026011,6
5733,055337933X,0
5737,0345439104,0
5741,0451206525,8
5760,0440234743,0
5761,038079487X,0
5768,0385265700,8
5777,0679882812,0
5782,0316284955,8
5783,0425181103,7
5850,0140286276,0
5875,0441627404,6
5903,0060085444,0
5903,0060930535,0
5903,0060987324,0
5903,0140271791,9
5903,0142001805,0
5903,0142002003,0
5903,0312966970,0
5903,0345439104,0
5903,0345443284,0
5903,0345455916,0
5903,0385491085,0
5903,0684841215,0
5903,0684867427,0
5903,0743225082,8
5903,0767902521,0
5903,076790382X,9
5903,0767903862,0
5903,0767907817,8
5903,0767915062,0
5932,0156628708,5
5942,0345384563,8
5958,0451160193,6
5963,0140714545,0
6007,0345435257,0
6015,0316284955,5
6018,0142000205,5
6018,0375760393,7
6066,0552133256,7
6073,0140065504,8
6073,0385491050,8
6073,0553273914,9
6073,0671742515,9
6073,0679723161,10
6073,067976397X,10
6073,0679776818,9
6092,0349117047,9
6092,0517149257,0
6092,0552998486,0
6092,0552998834,7
6102,0142001805,9
6102,0375703861,8
6115,1400031362,0
6140,0671021001,0
6161,038073186X,0
6238,0156005204,9
6238,0156006243,8
6238,0156007754,9
6238,0156010593,10
6238,0375724370,10
6238,0375724958,9
6238,0879100362,8
6242,0385494785,7
6242,0446678457,5
6242,0449910830,7
6242,0684850273,5
6242,0684852225,6
6242,0871136791,8
6242,1573225789,7
6242,1573228214,6
6249,0590475363,0
6251,0060930535,0
6251,0060964049,0
6251,0060987529,0
6251,0140055770,0
6251,0156007479,0
6251,0156189216,10
6251,0156628708,0
6251,0156717204,7
6251,0156907399,0
6251,0312980140,7
6251,0316284955,0
6251,0345396936,0
6251,0345440145,7
6251,0380813815,10
6251,0385722435,0
6251,0393316041,0
6251,0394820371,10
6251,0425179613,0
6251,0440235162,0
6251,0440498058,10
6251,0451188454,0
6251,0517149257,10
6251,0553562835,0
6251,0590213113,0
6251,0671021001,0
6251,0679720227,0
6251,0679727299,0
6251,0679731148,7
6251,067976397X,0
6251,0743466527,0
6251,0767900316,9
6251,0805063897,0
6251,081297106X,0
6251,0880291230,10
6251,1400031362,0
6251,1400032717,10
6251,1400034779,0
6251,1573229628,0
6254,0842342702,10
6280,0140153195,5
6302,0451207645,5
6308,0452282829,8
6312,0743428188,8
6318,0446605581,0
6318,0671042858,6
6323,0446604232,0
6323,0515124796,0
6323,0517084791,5
6323,0671004549,0
6323,0684852225,7
6330,0671743058,0
6333,0553279378,0
6366,0671727796,0
6368,0312983867,10
6368,0767907817,0
6401,0446612626,5
6426,0330491199,0
6431,0425144372,9
6431,0425147584,0
6431,0439064864,10
6431,0553579754,0
6432,0886773520,0
6432,0886774268,0
6452,0452282829,5
6499,0006551815,0
6505,0446605581,8
6516,0140320431,0
6516,0671742515,6
6532,0345384229,10
6532,0425099334,4
6532,0425181103,7
6532,0451168615,0
6532,0451210840,0
6537,0142001805,0
6537,0316284955,8
6537,067978148X,0
6543,0060745908,10
6543,0099556316,0
6543,0140065504,8
6543,0140299939,0
6543,0142000205,0
6543,0312420145,0
6543,0312966970,0
6543,0312980140,8
6543,0345436911,8
6543,0375724370,0
6543,0375758232,0
6543,0380813815,10
6543,038548951X,10
6543,0394735307,0
6543,0446611085,0
6543,0679729771,9
6543,067976397X,7
6543,0743227441,0
6543,0812574745,0
6543,0836218051,10
6543,0836221362,0
6543,1400031362,8
6543,1573225789,9
6543,1853260401,0
6563,0060085444,6
6563,0060987529,8
6563,0140276904,0
6563,0140286276,8
6563,014100018X,0
6563,0141000198,0
6563,0345450698,9
6563,038079487X,0
6563,0446600474,7
6563,0552998001,8
6563,0671021001,2
6563,0804114609,10
6563,080411918X,0
6563,0871136791,0
6564,0312980388,10
6564,0330332651,0
6564,0553212419,10
6566,0312983301,8
6566,0553284118,8
6566,1400034779,9
6569,0671004549,0
6575,0060085444,0
6575,0060928417,0
6575,0140275010,0
6575,0140286276,7
6575,0140309594,8
6575,0141000198,4
6575,0156007479,0
6575,0156007754,8
6575,015640057X,7
6575,015670160X,0
6575,0310217601,0
6575,0310243882,0
6575,0312194404,0
6575,0312966970,9
6575,0312980140,9
6575,0312983867,0
6575,0345419081,0
6575,0375703861,0
6575,0380789833,0
6575,0385265700,0
6575,0385491034,0
6575,0385720106,7
6575,038572179X,0
6575,0385722435,0
6575,0393311031,8
6575,0440235162,0
6575,0441627404,0
6575,044651862X,0
6575,0446606812,2
6575,0449002985,7
6575,0449210502,0
6575,0449221393,5
6575,0449910830,0
6575,0452282829,0
6575,0553096060,0
6575,0553564935,0
6575,0671027123,0
6575,0671743058,7
6575,0679434046,0
6575,0679722319,0
6575,0679731148,7
6575,0679772677,0
6575,0679785892,0
6575,0689860064,0
6575,0743227441,7
6575,0747541604,8
6575,0786886323,9
6575,080411918X,0
6575,0805063897,0
6575,0812534832,0
6575,140003065X,0
6575,1400031362,0
6575,1400034779,9
6575,1573225789,0
6577,0425182878,7
6577,0452282829,0
6582,0804119430,6
6604,0316168815,0
6611,0767901576,0
6679,0425162443,7
6679,0671042858,10
6689,0679729917,10
6689,0805210555,9
6700,0345339738,0
6700,0385474016,0
6772,0440236738,0
6772,0553279378,6
6772,0684867486,0
6789,0141000198,0
6789,0142000205,0
6795,0440234743,0
6803,0671727796,9
6840,0061020702,0
6840,0451161351,0
6866,0064472779,0
6866,0515136948,0
6893,038073186X,9
6894,0140177396,10
6894,1573225789,0
6900,0316284955,10
6900,0553290851,0
6958,0380713802,9
6958,0425180964,0
6968,0671731424,5
6988,0449001245,8
7000,0679801111,10
7033,0425147584,5
7033,0446363162,0
7056,0671026011,0
7072,059043411X,8
7079,0345301110,9
7082,0140189645,0
7082,0312966970,5
7082,0312980140,0
7082,0385324138,8
7082,0553211951,0
7084,0141000198,10
7105,0099428644,0
7105,0140278761,0
7105,0552998001,10
7105,0552998486,10
7105,0767902521,0
7105,0767915062,0
7125,0060930535,8
7125,0060987529,0
7125,0140230270,0
7125,0373250479,8
7125,038079487X,7
7125,0425185508,7
7125,0440220459,0
7125,067179356X,10
7125,0767907817,8
7125,0804114609,10
7125,0805063897,0
7125,140003065X,0
7125,1400031362,0
7125,1400034779,0
7134,0140280464,8
7134,0375713344,0
7134,1400034779,7
7158,0140620222,0
7158,0142000205,9
7158,0312289510,0
7158,0385333137,0
7158,0425181111,0
7158,0440235162,0
7158,0446611085,8
7158,0452282195,0
7158,0452282829,0
7158,0553567683,0
7158,0671004549,0
7158,0679735771,0
7158,0743253973,0
7158,0743262174,0
7158,084395177X,0
7158,0970998716,8
7160,0446606812,9
7177,0140271791,0
7210,006091307X,5
7210,0345301110,0
7210,0553279378,0
7218,0767902521,9
7245,0553157272,0
7266,0425134350,8
7272,0451187261,5
7275,0099134012,8
7283,006109398X,8
7283,0345441036,8
7283,0451210840,10
7286,0312194390,0
7286,0451525264,10
7286,0671631985,10
7286,0800871863,0
7286,081297106X,0
7287,0452282829,0
7306,0060930535,7
7306,0385333137,0
7312,0312966970,0
7312,0312983867,0
7312,0373484410,0
7312,0449001962,0
7316,0060977493,9
7338,0425180964,9
7338,0743227441,0
7341,0060977493,0
7341,038079487X,9
7346,0060085444,0
7346,0060524936,0
7346,0060930535,0
7346,0060964049,0
7346,0060977493,0
7346,0060987529,0
7346,0064410722,0
7346,0140280464,0
7346,014100018X,0
7346,0142002267,0
7346,0312203039,7
7346,0312274920,0
7346,0312966970,8
7346,0312980140,8
7346,0316769487,0
7346,0345305183,0
7346,0345354648,0
7346,0345428307,0
7346,0375727132,0
7346,0380759497,6
7346,0380793474,0
7346,0385474016,0
7346,0394820371,0
7346,0425152898,0
7346,0425182878,0
7346,0440234743,9
7346,0449221393,0
7346,0451188454,8
7346,051509465X,0
7346,0552146730,0
7346,0553273914,0
7346,0679772677,0
7346,0743227441,9
7346,0752853694,0
7346,0805063897,0
7346,1573225789,0
7352,0440234743,8
7352,0446608890,0
7371,0060959037,9
7398,0385474016,7
7400,0441627404,8
7403,0345422406,0
7404,080213825X,6
7431,0375703861,8
7441,0671553046,0
7482,0061094234,0
7509,0060977493,9
7509,0345439104,8
7509,0385720106,0
7520,0590032496,6
7523,0060959037,0
7526,0552998834,8
7547,0060987324,0
7557,0375724370,5
7557,0449911411,8
7569,0446608890,0
7576,0380727501,9
7614,0375703861,9
7651,0316769487,3
7651,0451188454,8
7692,0425176932,0
7745,0552998834,9
7749,0060090375,0
7792,0156628708,0
7819,0060987529,0
7819,038549081X,7
7841,0316769487,7
7864,074754624X,9
7882,0553345842,9
7886,006056668X,0
7887,0425181111,0
7887,0517182467,0
7890,080213825X,8
7893,0345439104,8
7898,0373484410,0
7909,0452282829,4
7913,0345463153,7
7915,0060987529,0
7915,0312966970,0
7915,0312980140,10
7915,0312983867,0
7915,0345442741,0
7915,0345450698,6
7915,0375758232,0
7915,0380713802,5
7915,0425162443,0
7915,0449002985,0
7915,185715133X,0
7934,0060930535,0
7958,0140449124,0
7958,014100018X,9
7958,0451160312,10
7958,0684801523,8
7985,0451203267,0
8018,0345432401,0
8019,0345316509,9
8019,044651862X,0
8027,0385720106,0
8066,014100018X,8
8066,0385265700,0
8066,038548951X,8
8066,0440235162,0
8066,0553096060,0
8066,0679731148,0
8066,076790382X,4
8066,081297106X,0
8066,0871136791,7
8066,1400031362,0
8066,1400034779,0
8066,1573225789,0
8067,0060085444,0
8067,0064472779,10
8067,0142002267,0
8067,0312966970,10
8067,0312980140,10
8067,0446606812,8
8067,0804114609,7
8067,1551667436,0
8067,1573227161,10
8067,1575667215,0
8089,0451188454,10
8090,0345436911,0
8094,0451528522,0
8100,0385302312,0
8109,0671026011,0
8187,0312966970,8
8187,0312980140,8
8187,0312983867,8
8188,0156007754,9
8245,006091646X,9
8245,037570504X,0
8245,0385720106,0
8245,0425162443,0
8245,0446359203,0
8245,0446526126,9
8245,0452282829,6
8245,067102423X,0
8245,0671708635,8
8245,0679772677,0
8245,080213825X,8
8245,080411918X,0
8245,140003065X,9
8250,0451166582,8
8250,0805063897,0
8250,1400032806,0
8253,0060929871,10
8253,0060930535,10
8253,0060977493,8
8253,0060987324,0
8253,0140424385,0
8253,0151009988,0
8253,0345436911,8
8253,0375703861,8
8253,0385491034,0
8253,038572179X,10
8253,0425143325,0
8253,0425147584,0
8253,0425162443,0
8253,0425170349,0
8253,0452282829,0
8253,0553580515,9
8253,0590422677,0
8253,0671021001,10
8253,0679724699,0
8253,0743203968,0
8255,0767903862,8
8264,0060931957,9
8284,0312983867,0
8284,155166951X,10
8290,0671631985,6
8292,0156007479,6
8296,0684801523,10
8310,0060959037,0
8314,0141000198,0
8314,1400032717,10
8362,0060930861,0
8362,031215125X,0
8362,0312289510,0
8362,0375703063,8
8362,0452260116,0
8362,0452282829,8
8362,0553273914,0
8380,0756401100,7
8454,0060934913,9
8454,0060977493,8
8454,0060987529,9
8454,0141439513,0
8454,0142000205,7
8454,0142001805,8
8454,0156007479,10
8454,0375703861,7
8454,037570387X,0
8454,038548951X,0
8454,0385720106,6
8454,038572179X,8
8454,0618526412,8
8454,0679731148,10
8454,068480445X,0
8454,0805063897,9
8454,0871136791,0
8454,1400032717,10
8487,0375703063,0
8487,0553579754,0
8487,0671021001,0
8503,0679721037,0
8529,0060977493,0
8529,006251279X,8
8529,0439064864,10
8537,0553345842,8
8537,0679729976,0
8541,0385720106,6
8568,0140143459,0
8570,0060929871,8
8570,0140442758,7
8570,0141000198,0
8613,0060930535,10
8630,1400034779,7
8660,1842430351,4
8672,0679731148,0
8681,0312010443,0
8681,0312186886,8
8681,0380715430,0
8681,0385491050,8
8681,0385491085,7
8681,038572179X,0
8681,0393320030,9
8681,0439064864,0
8681,044900483X,7
8681,0679723161,0
8681,0679725229,9
8681,0679726098,0
8681,0679726209,7
8681,0679727221,9
8681,067972723X,7
8681,0679727299,0
8681,0679734031,10
8681,080186822X,0
8681,081297106X,10
8681,1400032806,10
8681,1563050757,8
8685,1573225789,0
8695,0425152901,0
8734,014023828X,7
8734,0140444300,0
8734,0452282195,7
8734,0871136791,0
8734,1877741094,7
8772,0142000205,8
8782,006052510X,0
8782,0440229081,9
8782,0451161351,0
8782,0805063897,0
8801,0316769487,8
8801,0375724370,7
8801,0553279378,10
8801,0553579754,0
8839,0394800168,0
8839,0399226907,0
8855,0681403225,10
8864,0449218473,7
8864,1400034779,8
8870,0385265700,5
8870,0805063897,8
8872,0446611085,9
8872,0451188454,7
8872,0451206525,8
8872,0451207505,9
8935,0905712609,8
8935,1570671044,10
8936,0345441036,0
8936,0425152898,0
8936,0425182878,0
8936,044018293X,0
8936,0451155750,0
8936,0451160525,0
8936,0451161351,0
8936,0451168615,0
8936,0451210638,0
8936,067102423X,0
8936,0671039946,0
8936,0812590465,0
8936,0843949090,9
8937,0142001805,7
8937,0345439104,10
8937,0375703063,0
8937,0375703845,0
8937,0452282829,0
8939,0140041796,0
8942,0385720106,0
8955,0765346524,10
8955,0812551478,0
8966,0553284118,7
8971,0140442529,0
8971,0394733525,9
8971,0517149257,9
9029,0671727796,0
9138,0375758232,0
9138,0375760393,9
9141,0767915062,0
9141,1400031362,0
9141,140004684X,0
