User-ID,ISBN,Book-Rating
11676,0765342510,8
11676,0765342537,9
11676,0767902521,8
11676,0767915062,8
11676,0786014202,9
11676,080213825X,3
11676,0812532473,7
11676,0812694333,7
11676,0842342702,9
11676,0865471185,10
11676,0871136791,8
11676,0886774632,9
11676,0886777992,8
11676,1400031311,8
11676,1551667436,7
11676,155166951X,7
11676,1573225789,10
11676,1581346085,10
11676,1583224890,8
11676,159052201X,10
11676,1853260738,7
11676,1877741094,6
12100,0060927518,8
12100,0399142789,8
12100,0451528204,7
12100,0679744479,7
12100,0786881488,9
12100,0802135226,8
12538,0380759497,7
12538,0439474299,6
12538,0451160193,10
12538,0671021001,9
12538,067102423X,8
12538,0812534867,9
12538,0812574745,8
13080,0756401534,9
13080,0812695313,10
13080,081297106X,9
13273,0060930535,9
13273,0312243359,9
13273,0385503954,5
13273,0671004549,8
13552,0060085444,7
13552,0141000198,9
13552,0312978332,6
13552,0425099334,8
13552,0440234743,8
13552,0446607207,9
13552,0515128554,7
13552,0553289519,6
13552,0553295004,7
13552,055329783X,5
13552,0767907817,4
13552,0767912241,8
13552,155166531X,8
13850,0316769487,9
13850,0375758232,7
13850,0385092105,9
13850,0517082454,10
13995,0316769487,9
13995,0375703861,8
13995,0385265700,9
13995,0552998486,5
14336,0020360754,7
14336,0375701966,5
14336,0679785892,8
14374,0345396936,3
14374,0553273914,9
14374,0805063897,10
14387,0312311338,8
14387,0316284955,8
14387,0385265700,8
14387,0393310329,9
14387,1400034779,9
14422,031215125X,8
14422,0440235162,9
14422,0452282829,4
14422,0743480716,9
14422,1400034779,9
14456,0316769487,8
14456,0439064864,10
14456,0679735771,8
14456,0836217691,10
14456,0836218051,10
14456,0836218523,10
14456,0836221362,10
14456,1563893304,9
15408,0140115854,9
15408,0399504338,10
15408,0486275507,10
15408,0679744479,8
15408,0767902521,9
15418,0312980140,8
15418,0312983867,8
15418,0520204956,10
15418,0743219570,7
15602,0156628708,7
15602,0316284955,8
15602,0375727132,7
15602,0385503954,7
15602,0684801523,8
15945,0380813815,5
15945,038533351X,9
15945,0679734481,6
16106,0142002267,9
16106,0684850273,10
16106,0812968379,10
16106,1400034779,10
16504,0140276904,5
16504,0312306180,7
16504,1563893339,10
16504,1573229628,8
16545,0060099453,8
16545,0440498058,7
16545,0452282195,9
16634,0020442602,9
16634,0024181900,10
16634,0140440224,10
16634,0312980167,9
16634,0316284955,8
16634,0385418493,8
16634,0553563505,8
16634,0671882368,8
16634,0679726489,10
16634,0679772677,8
16795,0060930535,4
16795,0142000205,9
16795,0312966970,8
16795,0312975732,7
16795,0312980140,6
16795,0316769487,8
16795,0345439104,8
16795,0375703063,8
16795,0385720106,9
16795,0425144372,5
16795,0425162443,9
16795,0425182878,5
16795,044018293X,8
16795,044651862X,6
16795,0446526126,6
16795,0446600342,5
16795,0446607207,7
16795,0449006530,8
16795,0451161351,7
16795,0451169514,8
16795,0500277591,5
16795,0553284118,8
16795,0553299611,6
16795,0553579754,8
16795,0671007637,6
16795,0671021001,10
16795,0671039741,9
16795,0671039946,6
16795,0671708635,7
16795,0684801523,6
16795,0804114609,8
16795,0811201082,7
16795,0812930347,7
16795,1400032717,10
16795,1573221112,8
16916,0425191192,6
16916,0515122491,10
16916,0743418719,8
17003,0312422156,8
17003,0385722435,9
17003,0679742581,10
17003,0812694333,10
17183,0060090375,5
17183,0316769487,6
17183,0671039725,7
17950,0316769487,9
17950,0345443284,4
17950,0452282829,5
17950,055324356X,5
17950,0553251791,5
17970,0316284955,8
17970,0345439104,7
17970,0446611085,7
18082,0140280499,7
18082,0446600342,7
18082,0446611085,9
18082,0553576054,7
18095,0142000205,8
18095,0345339711,8
18095,0425174808,7
19085,0312982518,8
19085,0345441036,9
19085,0380759500,8
19085,0425170349,9
19085,156389369X,9
19573,0060959037,10
19573,0345439104,6
19573,1400032717,9
20060,0425182878,10
20060,0440235162,10
20060,0671026011,9
20172,0060987529,9
20172,0061093998,9
20172,0142001805,9
20172,0395291305,5
20172,0441005969,7
20172,0871136791,10
20172,0886773520,7
20172,0886774268,7
20180,0060930535,8
20180,0345436911,8
20180,0345439104,8
20180,0743227441,8
20180,1573225789,10
20201,0765340747,6
20201,0812551478,10
20201,0812575237,8
20201,0836217691,8
20561,0449006530,10
20561,0449227944,10
20561,0671731424,9
20971,0345441036,2
20971,0345443284,4
20971,0449227944,8
21011,0345439104,8
21011,0385503954,10
21011,0679731148,8
21014,0060959037,8
21014,0140177396,8
21014,0316284955,7
21014,0385314698,6
21014,0385503954,8
21014,0385722435,8
21014,0425162443,7
21014,0671004549,6
21014,0679735879,8
21014,0871136791,9
21014,1582293082,7
21484,0141000198,6
21484,067976397X,9
21484,0684801523,6
21576,0060727535,9
21576,0345443284,7
21576,0679722319,8
21576,0688039693,5
21576,0812930347,8
21576,1400031362,6
22074,0060930535,9
22074,0312989385,7
22074,0345446666,7
22074,0345463153,6
22074,0425143325,9
22074,0440235162,7
22074,0743466527,6
22074,0767902521,9
22074,1400034779,9
22521,0316769487,2
22521,0345418778,8
22521,0440322278,8
22625,0060930535,9
22625,0060977493,9
22625,0316769487,10
22625,0345439104,9
22625,0345443284,10
22625,0425162443,9
22625,0439064864,10
22625,044651862X,9
22625,0452282829,8
22818,0060920084,7
22818,0140280464,10
22818,0345391691,7
22818,0812551478,8
23511,0440234743,8
23511,0446608890,8
23511,0553096060,7
23768,0060929871,8
23768,0140276904,8
23768,0375703063,8
23768,038548951X,8
23768,0385722435,8
23768,0394800915,8
23768,067942895X,10
23768,0688149898,9
23768,0805063897,5
23872,0060915188,9
23872,0345301110,8
23872,0385086164,8
23872,0439064864,10
23872,0446606812,7
23872,0451190750,6
23872,0553279378,7
23872,0679732268,10
23872,0679748148,10
23872,1557831572,10
23872,1563890828,10
23872,1563893339,8
23902,0020199856,8
23902,0060531045,9
23902,0060964049,10
23902,0060974680,10
23902,0060977493,8
23902,0140041796,7
23902,0140177396,7
23902,0140236236,8
23902,0140276904,6
23902,0140446362,9
23902,0141186070,7
23902,0142003263,5
23902,0142437301,9
23902,0156628708,8
23902,0345301110,7
23902,0375703861,9
23902,038549081X,8
23902,0385503954,8
23902,0393962938,9
23902,0394758285,9
23902,0394759842,10
23902,0440184622,7
23902,0451160193,6
23902,0586040102,6
23902,0670820555,6
23902,0679723161,10
23902,0679731377,8
23902,067973449X,8
23902,067978148X,8
23902,0684801523,10
23902,0684804522,8
23902,0743219570,6
23902,1400034205,7
23902,155652398X,10
24433,0060930535,9
24433,0060959037,8
24433,0060977493,7
24433,0380715430,8
25409,0060519134,6
25409,0142002267,10
25409,0312983301,5
25409,0312983867,9
25409,0373250215,7
25409,0440236738,9
25409,061812733X,9
25409,0767907817,9
25409,0805063897,6
25601,055358295X,8
25601,0671887173,6
25601,0679726489,10
25827,0060964049,8
25827,0440400341,7
25827,0449910830,8
25919,0439176832,7
25919,0439176875,10
25919,0451527364,10
25981,0064471969,5
25981,0312980140,10
25981,0312983867,10
25981,0345441036,10
25981,0394820371,5
25981,0446606812,5
25981,0517146487,5
26084,0156628708,9
26084,0395957990,10
26084,0671021001,5
26084,0822005336,10
26084,0822011085,10
26620,0312966970,7
26620,0312980140,7
26620,0312983867,7
26620,0812522834,5
26621,006441034X,8
26621,0156007479,9
26621,0451457595,9
26621,0812532619,5
26624,0671727796,6
26624,0684801523,7
26624,155709103X,8
27472,0312199430,10
27472,0316284955,7
27472,0425181103,7
27472,0440498058,10
27647,0140276904,5
27647,0312873115,7
27647,1400034779,8
28016,0142000205,7
28016,0375755195,10
28016,0393959058,10
28016,0743227441,8
28177,0060930535,10
28177,0060977493,5
28177,0385722435,8
28177,0425179613,10
28177,0451166582,9
28177,067976397X,6
28177,0743431014,6
28177,1573221112,10
28591,0060519134,7
28591,0316769487,10
28591,0767907817,8
29209,0440235162,5
29209,0451207645,7
29209,0767903862,7
29855,0345439104,6
29855,038079487X,8
29855,0385265700,6
29855,0671743058,10
30052,0312966970,7
30052,0375703861,6
30052,0451187261,4
30081,0393315088,8
30081,0684801523,10
30081,0767907817,8
30144,006054094X,8
30144,0446692514,6
30144,0767906284,6
30273,0373250215,8
30273,0446600474,6
30273,0743227441,8
30276,0380759497,8
30276,0451408691,7
30276,0517077744,8
30276,0553279378,6
30276,0684801523,6
30487,0385265700,6
30487,0385503954,9
30487,0743418719,8
30487,0743431014,6
30487,0805063897,8
30511,0140131671,7
30511,0140139974,7
30511,0140187073,9
30511,0316296198,6
30511,0385721676,8
30511,0449001172,7
30511,0451452615,7
30511,0679731377,9
30511,0679776818,7
30511,0684839741,6
30511,0684841215,7
30511,0684868199,4
30533,0060930535,8
30533,0425152901,7
30533,0440234743,6
30533,0451527038,9
30533,0679867120,7
30533,0767902521,8
30533,0812968379,9
30711,0439064864,7
30711,0440498058,9
30711,0515122491,6
30711,0743225082,9
30711,0765341174,7
30711,0812513738,5
30735,0064400999,10
30735,0064401103,10
30735,0064405443,10
30735,0064405451,10
30735,0064405478,10
30735,0064408582,10
30735,0141000198,4
30735,0312966970,10
30735,0439064864,9
30735,0671021001,8
30810,0670820555,9
30810,0671004549,7
30810,0671014919,4
30972,014100018X,7
30972,0446600342,5
30972,0446606812,6
30972,0452282829,9
30972,0671014919,7
30972,0671026011,8
30994,0060930535,10
30994,0452282195,9
30994,0671743058,10
31008,0312300336,7
31008,0316919896,6
31008,0743406567,6
31158,0142001805,6
31158,0316284955,8
31158,1400034779,4
31315,0142000205,9
31315,0345301110,5
31315,0373250215,9
31315,0425147517,10
31315,0425169693,9
31315,0440234743,10
31315,0446605581,7
31315,0451188454,10
31315,0767907817,9
31391,006109398X,3
31391,0515133086,10
31391,0671024817,4
31393,0060930535,8
31393,0385474016,7
31393,0385720106,5
31393,0452282829,8
31393,0767902521,8
31551,0060930535,9
31551,0142001805,8
31551,0679761055,7
31556,0316769487,5
31556,0345339738,9
31556,059043411X,7
31556,0590440616,7
31556,0679721037,10
31826,0380759497,10
31826,0385074077,10
31826,0425099334,10
31826,0425136981,10
31826,0425147517,10
31826,0451155750,10
31826,0451169514,10
31826,0553579754,10
31826,0671004549,10
31826,0671014919,10
31826,067102423X,10
31826,0671042858,7
31826,0743412621,10
31826,0812534867,10
31826,0812555104,10
31826,0812574737,10
31826,0812574745,10
31826,0812574990,10
31826,1562926160,10
31846,0425185508,5
31846,0449002985,8
31846,1400034779,9
31860,0142001805,9
31860,038572179X,8
31860,0446678457,6
31860,1400034779,7
32148,0345420748,9
32148,0446606812,9
32148,0743227441,10
32440,0060745908,7
32440,0140018328,8
32440,0140055770,7
32440,0380711966,7
32440,0380813815,7
32440,038549081X,9
32440,0394820371,9
32440,0446606812,6
32440,0451166582,7
32440,0679731148,9
32440,0679735771,2
32440,0767902521,7
32599,0060929871,9
32599,0451169514,8
32599,0671039725,8
32599,0671042858,8
32773,0451525264,8
32773,0671727796,9
32773,0679723137,8
32773,0688171621,8
32773,0812695313,6
33124,0345428307,7
33124,0425182878,8
33124,0446604402,8
33179,0684823780,7
33179,068485256X,8
33179,0842342702,7
33818,0451160525,9
33818,0451161351,8
33818,0451173317,9
33818,0671021001,8
33818,0671042858,7
33974,0312966970,8
33974,0451160312,7
33974,0743418131,8
34300,0451194861,4
34300,0671009443,3
34300,0671741039,7
34300,067176991X,3
34600,0312983301,8
34600,0743412621,7
34600,0743437810,8
35836,038073186X,6
35836,0425099334,7
35836,0425136981,1
35836,0446600474,4
35836,0553286390,2
35836,084394580X,3
35857,0060929596,8
35857,0345443284,8
35857,0375703063,5
35859,0060099453,7
35859,0060245603,10
35859,0064400964,8
35859,0064401103,5
35859,0312980140,8
35859,0345423879,5
35859,038079487X,8
35859,0425162443,9
35859,0425192032,7
35859,0451150651,8
35859,0451155750,8
35859,0671004549,8
35859,0679602984,8
35859,068484611X,7
35859,0786808373,6
35859,0842342702,10
35859,0871136791,7
35918,0062508113,7
35918,014100018X,8
35918,038079487X,8
35918,0385496095,7
36003,0140018328,10
36003,0141000198,10
36003,0141310340,5
36003,0316769487,10
36003,0439064864,10
36003,1400034779,7
36003,1573228214,9
36135,0373835493,9
36135,0425152901,9
36135,0679867120,8
36135,0812968379,10
36326,0345354648,4
36326,0451206525,7
36326,0452260116,5
36327,0394820371,10
36327,0440227534,9
36327,0449224465,8
36606,044651862X,8
36606,0452270839,5
36606,0553279378,5
36606,0679731148,5
36606,0743227441,10
36606,080213825X,5
36606,1562926160,5
36609,0380813815,8
36609,0743227441,9
36609,0743418719,9
36609,1401300464,7
36693,0060964049,9
36693,0312422156,3
36693,0425162443,7
36715,0316769487,8
36715,0385333900,9
36715,0743422007,8
36907,0060977493,10
36907,0312965788,10
36907,0312966202,10
36907,038549081X,10
36907,0385491034,10
36907,0385491050,10
36907,0439554896,10
36907,0618002235,10
36907,0671021001,10
36907,0684801523,10
36907,0684852225,10
36938,0060959037,8
36938,037575931X,10
36938,0385496095,10
36978,0316769487,9
36978,0451161351,10
36978,0842342702,1
37208,0312980140,8
37208,0380759500,5
37208,0380818205,7
37208,0439064864,8
37208,0767902521,5
37293,0441748600,8
37293,0671027123,7
37293,0671042858,4
37293,0743418131,7
37293,0743456866,8
37400,0316769487,6
37400,0385333811,9
37400,1400033543,5
37512,0061020702,8
37512,0812513754,5
37512,0812550285,5
37538,0316769487,9
37538,0380713810,10
37538,0679434046,8
37538,0679731148,10
37538,0679731377,9
37538,1400032717,9
37538,1400033543,8
37538,1573228214,10
37644,0060987529,8
37644,006440630X,5
37644,014100018X,8
37644,0316769487,6
37644,0440498058,10
37644,0452011671,7
37644,0452282195,9
37712,0060959037,10
37712,0156453800,8
37712,0312423799,8
37712,0345436911,8
37712,0385503954,8
37712,0385720106,7
37712,0394820371,7
37712,0452274427,10
37712,0684801523,8
37712,140003065X,9
37950,0064473554,9
37950,0312966970,8
37950,0312983867,7
37950,0345339711,9
37950,0345384229,9
37950,034542204X,9
37950,0345423879,7
37950,038549081X,8
37950,0451166582,10
37950,0451168615,10
37950,0451173317,10
37950,0451190750,8
37950,0618002235,9
37950,0618260307,10
37950,0671743058,7
37950,0812513754,8
37950,0812550285,7
37950,0812551478,10
37950,0812574966,6
37950,0886776066,10
37989,0316168815,10
37989,0375703861,9
37989,1400032717,10
38023,0345418263,10
38023,0380731215,10
38023,0380759497,7
38023,039484484X,8
38023,0441005969,8
38023,0671042858,10
38023,0679724699,6
38023,0679731148,8
38023,0765342510,10
38023,1573225789,10
38273,0312980140,7
38273,0345368436,10
38273,0345432401,5
38273,0425182878,7
38273,0446608890,5
38273,0836204387,10
38273,0836217691,10
38273,0836218051,10
38273,0836218523,10
38273,0836221362,10
38281,0060512806,8
38281,0375751513,9
38281,0439064864,8
38281,0451450647,8
38281,0553380966,8
38281,0812524268,8
38281,0812532619,8
38281,0812532635,8
38281,0812565959,8
39281,006091646X,9
39281,044651862X,9
39281,0684852225,5
39396,0451528204,10
39396,0802131808,4
39396,1887178945,10
39467,0140115854,9
39467,0140449124,10
39467,0312422156,10
39467,0345453743,9
39467,0375703861,7
39467,0618002235,10
39467,0679723161,10
39467,0679723692,9
39616,0439064864,9
39616,067976397X,7
39616,0688094554,8
39646,0345432401,7
39646,0671027638,4
39646,1573225789,8
40415,0060934913,10
40415,0393322963,7
40415,0553380958,8
40889,0425136981,6
40889,0446606812,10
40889,0515128554,10
40889,0553579754,8
40889,0761104844,10
40943,0064400964,10
40943,0385335970,9
40943,0836204387,10
41084,0060092572,7
41084,0312980140,8
41084,0425099334,8
41084,0425136981,8
41084,0451197968,8
41449,0140255257,10
41449,0440936853,9
41449,0743428188,7
41455,0441627404,5
41455,0553582909,4
41455,0765341174,6
41455,076534128X,4
41589,0312989385,8
41589,0425176932,6
41589,0425182673,6
41781,0312982518,9
41781,0425191192,2
41781,0425192032,9
41781,0446608890,7
41781,0964326191,10
41781,1400034779,6
41781,1561709336,10
41841,0142000205,7
41841,0345443284,6
41841,0446608602,8
41841,0671792806,7
43246,0060959037,9
43246,0066238501,10
43246,014100018X,10
43246,0156628708,9
43246,0312274920,10
43246,0312966970,10
43246,0312980140,5
43246,0345439104,8
43246,0345443284,9
43246,0446606812,9
43246,0446608890,6
43436,0393316041,10
43436,055305340X,9
43436,0691050848,10
43481,0142000205,9
43481,0375703063,5
43481,0385265700,9
43619,0060930535,9
43619,0425169693,8
43619,067102423X,10
43687,0141439610,7
43687,0380727501,5
43687,0553273914,8
43687,1400034779,6
43842,014100018X,10
43842,0141000198,5
43842,0312980140,10
43842,0446606812,10
43842,0553279378,10
43842,0671741039,10
43910,0140150749,10
43910,0312422156,8
43910,0345442741,9
43910,0425162443,9
43910,0449002985,8
43910,0684801523,9
43910,0684841215,10
43910,0767905202,6
43910,1573225789,8
44252,0020518609,9
44252,0312966970,6
44252,0451166582,9
44252,0679735771,10
44252,067978148X,9
44252,0679785892,10
44252,0684804522,10
44852,0060930535,5
44852,0375703063,7
44852,038548951X,9
44852,0385720106,6
44893,0060735449,7
44893,0142000205,8
44893,015640057X,8
44893,0380727501,7
44893,0684857081,7
44893,0767915062,8
44893,156584100X,6
45416,0316284955,7
45416,067102423X,7
45416,0671685635,7
46258,0743211995,8
46258,0886773520,7
46258,0886774268,7
46398,0142000205,7
46398,0345305183,10
46398,0345316509,10
46398,0345346297,9
46398,0345409469,9
46398,0375703063,6
46398,0380813815,9
46398,0399142789,9
46398,044651862X,8
46398,0453005071,8
46398,0486270610,9
46398,0553279378,7
46398,0684867486,4
46398,0815411839,5
46892,0425143325,5
46892,044021680X,7
46892,0553293427,5
46892,0812534832,5
46909,0312203039,9
46909,0425182878,8
46909,0743418131,9
47293,0060915188,9
47293,0060915439,7
