User-ID,Book-Rating,Book-Id
16634,8,785
16634,8,780
16634,10,779
16634,8,57
16634,9,357
16634,7,782
16795,4,50
16795,9,27
16795,8,119
16795,7,803
16795,6,301
16795,8,3
16795,8,243
16795,8,346
16795,9,124
16795,5,444
16795,9,167
16795,5,24
16795,8,361
16795,6,210
16795,6,418
16795,5,194
16795,7,559
16795,8,139
16795,7,291
16795,8,693
16795,5,799
16795,8,281
16795,6,235
16795,8,99
16795,6,400
16795,10,16
16795,9,800
16795,6,362
16795,7,92
16795,6,334
16795,8,279
16795,7,806
16795,7,808
16795,10,132
16795,8,802
16916,6,813
16916,10,86
16916,8,1029
17003,8,35
17003,9,557
17003,10,817
17003,10,818
17183,5,328
17183,6,3
17183,7,386
17950,9,3
17950,4,39
17950,5,195
17950,5,828
17950,5,829
17970,8,154
17970,7,243
17970,7,593
18082,7,427
18082,7,194
18082,9,593
18082,7,836
18095,8,27
18095,8,28
18095,7,199
19085,8,475
19085,9,314
19085,8,667
19085,9,213
19085,9,850
19573,10,193
19573,6,243
19573,9,132
20060,10,24
20060,10,73
20060,9,241
20172,9,156
20172,9,377
20172,9,112
20172,5,865
20172,7,864
20172,10,218
20172,7,151
20172,7,150
20180,8,50
20180,8,61
20180,8,243
20180,8,319
20180,10,48
20201,6,764
20201,10,364
20201,8,463
20201,8,490
20561,10,139
20561,10,871
20561,9,295
20971,2,314
20971,4,39
20971,8,871
21011,8,243
21011,10,449
21011,8,64
21014,8,193
21014,8,293
21014,7,154
21014,6,456
21014,8,449
21014,8,557
21014,7,167
21014,6,104
21014,8,883
21014,9,218
21014,7,1390
21484,6,288
21484,9,4
21484,6,334
21576,9,895
21576,7,39
21576,9,894
21576,8,115
21576,5,893
21576,8,808
21576,6,254
22074,9,50
22074,7,376
22074,7,406
22074,6,332
22074,9,127
22074,7,73
22074,6,583
22074,9,54
22074,9,52
22521,2,3
22521,8,29
22521,8,1517
22625,10,906
22625,9,50
22625,9,7
22625,10,3
22625,9,243
22625,10,39
22625,9,167
22625,10,209
22625,9,210
22625,8,195
22818,7,716
22818,10,625
22818,7,11
22818,8,364
23511,8,0
23511,8,162
23511,7,608
23768,8,197
23768,8,389
23768,8,346
23768,7,53
23768,8,83
23768,8,557
23768,8,923
23768,10,929
23768,9,924
23768,5,17
23872,9,395
23872,8,300
23872,8,932
23872,10,209
23872,7,49
23872,6,493
23872,7,267
23872,10,826
23872,10,825
23872,10,931
23872,10,930
23872,8,768
23902,8,572
23902,9,940
23902,10,45
23902,10,935
23902,8,7
23902,7,363
23902,7,293
23902,8,934
23902,6,389
23902,9,936
23902,7,938
23902,5,944
23902,9,942
23902,8,153
23902,7,300
23902,9,163
23902,8,207
23902,8,449
23902,9,735
23902,9,59
23902,10,451
23902,7,705
23902,6,248
23902,8,729
23902,6,937
23902,6,157
23902,10,578
23902,8,718
23902,8,933
23902,8,276
23902,10,334
23902,8,941
23902,6,741
23902,7,939
23902,10,943
24433,9,50
24433,8,193
24433,7,7
24433,8,647
25409,6,892
25409,10,147
25409,5,441
25409,9,268
25409,7,555
25409,9,287
25409,9,965
25409,9,123
25409,6,17
25601,8,977
25601,6,438
25601,10,779
25827,8,45
25827,10,611
25827,7,982
25827,8,261
25919,7,985
25919,10,984
25919,10,812
25981,5,746
25981,10,301
25981,10,268
25981,10,314
25981,5,36
25981,5,49
25981,5,989
26084,9,153
26084,10,992
26084,5,16
26084,10,993
26084,10,994
26620,7,119
26620,7,301
26620,7,268
26620,5,1013
26621,8,747
26621,9,228
26621,9,656
26621,5,535
26624,6,289
26624,7,334
26624,8,1015
27472,10,168
27472,7,154
27472,7,111
27472,10,542
27647,5,389
27647,10,619
27647,7,1025
27647,9,840
27647,8,52
28016,7,27
28016,10,1037
28016,10,1036
28016,8,319
28177,10,50
28177,5,7
28177,4,53
28177,8,557
28177,10,216
28177,9,240
28177,6,4
28177,6,411
28177,10,802
28591,7,892
28591,10,3
28591,8,123
29209,5,73
29209,7,263
29209,7,514
29855,6,243
29855,8,170
29855,6,102
29855,10,379
30052,7,119
30052,6,163
30052,4,313
30081,8,1114
30081,10,334
30081,8,123
30144,8,760
30144,6,1116
30144,6,1118
30273,8,555
30273,6,496
30273,8,319
30276,8,33
30276,7,1009
30276,8,91
30276,6,267
30276,6,334
30487,6,102
30487,9,449
30487,8,1029
30487,6,411
30487,8,17
30511,7,1128
30511,7,1017
30511,9,1126
30511,6,1125
30511,8,759
30511,7,1127
30511,7,1071
30511,9,718
30511,7,237
30511,6,1130
30511,7,245
30511,4,1131
30533,8,50
30533,7,355
30533,6,0
30533,9,38
30533,7,795
30533,8,54
30533,9,190
30711,7,209
30711,9,542
30711,6,86
30711,9,437
30711,7,528
30711,5,95
30735,10,429
30735,10,428
30735,10,1139
30735,10,1140
30735,10,1141
30735,10,1142
30735,10,430
30735,4,288
30735,10,119
30735,9,209
30735,8,16
30810,9,157
30810,7,104
30810,4,722
30972,5,194
30972,6,49
30972,9,195
30972,7,722
30972,8,241
30994,10,50
30994,9,544
30994,10,379
31008,7,1082
31008,6,79
31008,6,1146
31158,6,112
31158,8,154
31158,4,52
31315,9,27
31315,5,300
31315,9,555
31315,10,405
31315,9,107
31315,10,0
31315,7,265
31315,10,326
31315,9,123
31391,3,315
31391,10,1000
31391,4,723
31393,8,50
31393,7,122
31393,5,124
31393,8,195
31393,8,54
31551,9,50
31551,8,112
31551,7,1160
31556,5,3
31556,9,148
31556,7,299
31556,7,1163
31556,10,202
31826,10,33
31826,10,1152
31826,10,275
31826,10,401
31826,10,405
31826,10,30
31826,10,693
31826,10,99
31826,10,104
31826,10,722
31826,10,143
31826,7,5
31826,10,25
31826,10,685
31826,10,765
31826,10,1169
31826,10,595
31826,10,1168
31826,10,1167
31826,10,1170
31846,5,307
31846,8,333
31846,9,52
31860,9,112
31860,8,6
31860,6,435
31860,7,52
32440,7,277
32440,8,135
32440,7,587
32440,7,1111
32440,7,47
32440,9,207
32440,9,36
32440,6,49
32440,7,240
32440,9,64
32440,2,618
32440,7,54
32599,9,197
32599,8,693
32599,8,386
32599,8,5
32773,8,620
32773,9,289
32773,8,1186
32773,8,845
32773,6,452
33124,7,626
33124,8,24
33124,8,835
33179,7,125
33179,8,1070
33179,7,2
33818,8,291
33818,9,388
33818,8,16
33818,7,5
33974,8,119
33974,7,541
33974,8,903
34300,4,239
34300,3,424
34300,7,683
34300,3,1193
34600,8,441
34600,7,25
34600,8,75
35050,8,508
35050,7,1031
35050,6,206
35836,6,255
35836,7,275
35836,1,401
35836,4,496
35836,2,183
35836,3,1212
35857,8,62
35857,8,39
35857,5,346
35859,7,769
35859,10,2032
35859,8,680
35859,5,428
35859,8,301
35859,5,1311
35859,8,170
35859,9,167
35859,7,1203
35859,8,960
35859,8,30
35859,8,104
35859,8,2067
35859,7,1149
35859,6,887
35859,10,2
35859,7,218
35918,7,1222
35918,8,170
35918,7,221
36003,10,135
36003,10,288
36003,5,830
36003,10,3
36003,10,209
36003,7,52
36003,9,176
36135,9,501
36135,9,355
36135,8,795
36135,10,190
36326,4,628
36326,7,231
36326,5,116
36327,10,36
36327,9,1229
36327,8,1230
36606,8,210
36606,5,696
36606,5,267
36606,5,64
36606,10,319
36606,5,22
36606,5,1170
36609,8,47
36609,9,319
36609,9,1029
36609,7,1251
36693,9,45
36693,3,35
36693,7,167
36715,8,3
36715,9,1256
36715,8,1257
36907,10,7
36907,10,1134
36907,10,1263
36907,10,207
36907,10,605
36907,10,58
36907,10,1265
36907,10,16
36907,10,334
36907,10,486
36938,8,193
36938,10,1267
36938,10,221
36978,9,3
36978,10,291
36978,1,2
37208,8,301
37208,5,667
37208,7,1272
37208,8,209
37208,5,54
37293,8,888
37293,7,90
37293,4,5
37293,7,903
37293,8,78
37400,6,3
37400,9,1278
37400,5,1050
37512,8,290
37512,5,94
37512,5,1137
37538,9,3
37538,10,518
37538,8,384
37538,10,64
37538,9,718
37538,9,132
37538,8,1050
37538,10,176
37644,8,156
37644,5,415
37644,6,3
37644,10,542
37644,7,1293
37644,9,544
37712,10,193
37712,8,1069
37712,8,70
37712,8,61
37712,8,449
37712,7,124
37712,7,36
37712,10,464
37712,8,334
37712,9,374
37950,9,1306
37950,8,119
37950,7,268
37950,9,28
37950,9,274
37950,9,1308
37950,7,1311
37950,8,207
37950,10,240
37950,10,273
37950,10,388
37950,8,493
37950,10,505
37950,7,379
37950,8,94
37950,7,1137
37950,10,364
37950,6,919
37950,10,1209
37989,10,14
37989,9,163
37989,10,132
38023,10,371
38023,10,754
38023,7,33
38023,8,2344
38023,8,864
38023,10,5
38023,6,343
38023,8,64
38023,10,1318
38023,10,48
38273,7,301
38273,10,425
38273,5,337
38273,7,24
38273,5,162
38273,10,141
38273,10,490
38273,10,491
38273,10,492
38273,10,489
38281,8,85
38281,9,9
38281,8,209
38281,8,1326
38281,8,1051
38281,8,861
38281,8,535
38281,8,536
38281,8,63
39281,9,632
39281,9,210
39281,5,486
39281,10,1343
39396,10,432
39396,4,1112
39396,10,1356
39467,9,733
39467,10,335
39467,10,35
39467,9,1360
39467,7,163
39467,10,578
39467,9,560
39616,9,209
39616,7,4
39616,8,1368
39646,7,337
39646,4,173
39646,8,48
40415,10,348
40415,7,665
40415,8,166
40889,6,401
40889,10,49
40889,10,13
40889,8,99
40889,10,834
41084,7,1395
41084,8,301
41084,8,275
41084,8,401
41084,8,1396
41449,10,1402
41449,9,1403
41449,7,264
41455,5,205
41455,4,1
41455,6,528
41455,4,184
41589,8,376
41589,6,327
41589,6,862
41781,9,475
41781,2,813
41781,9,1203
41781,7,162
41781,10,1406
41781,6,52
41781,10,1407
41841,7,27
41841,6,39
41841,8,792
41841,7,1253
43246,9,193
43246,10,502
43246,9,153
43246,10,165
43246,10,119
43246,5,301
43246,8,243
43246,9,39
43246,9,49
43246,6,162
43359,8,112
43359,10,1442
43359,9,126
43436,10,478
43436,9,1271
43436,10,1444
43481,9,27
43481,5,346
43481,5,53
43481,9,102
43619,9,50
43619,8,107
43619,10,143
43687,7,1446
43687,5,69
43687,8,42
43687,7,846
43687,6,52
43842,5,288
43842,10,301
43842,10,49
43842,10,267
43842,10,683
43910,10,1173
43910,8,35
43910,9,230
43910,9,167
43910,8,333
43910,9,334
43910,10,245
43910,6,436
43910,8,48
44252,9,65
44252,6,119
44252,9,240
44252,10,618
44252,9,276
44252,10,480
44252,10,941
44852,5,50
44852,7,346
44852,9,83
44852,6,124
44893,7,1156
44893,8,27
44893,8,601
44893,7,69
44893,7,1456
44893,8,368
44893,6,697
45416,7,154
45416,7,143
45416,7,744
46258,8,381
46258,7,151
46258,7,150
46398,7,27
46398,10,185
46398,10,471
46398,9,1295
46398,9,43
46398,6,346
46398,9,47
46398,9,180
46398,8,210
46398,8,1476
46398,9,169
46398,7,267
46398,4,519
46398,5,1474
46892,5,127
46892,7,370
46892,5,1481
46892,5,421
46909,9,622
46909,8,24
46909,9,903
47293,9,395
47293,7,1488
47293,9,1487
47293,4,221
47316,8,268
47316,10,199
47316,9,836
47316,9,1
47316,10,52
47609,9,1324
47609,10,1420
47609,10,396
47758,7,39
47758,9,449
47758,10,225
47974,10,589
47974,9,1496
47974,10,868
48025,8,322
48025,8,314
48025,6,401
48025,7,139
48025,9,326
48025,8,281
48025,9,485
48494,10,28
48494,5,1509
48494,7,127
48494,5,49
48494,10,1018
48494,10,1201
48494,10,13
48494,5,1089
48494,10,52
48970,7,14
48970,3,154
48970,5,883
49212,6,1521
49212,7,1520
49212,8,52
49212,8,48
49422,7,156
49422,7,35
49422,8,896
49422,6,786
49422,6,954
49460,9,156
49460,10,112
49460,9,17
49460,9,132
49460,8,52
50098,5,102
50098,7,592
50098,7,1372
50225,8,165
50225,8,35
50225,8,294
50225,7,64
51350,10,119
51350,6,441
51350,5,591
51526,3,35
51526,6,367
51526,6,453
51526,6,562
51742,8,193
51742,7,1551
51742,5,61
51742,7,1550
51742,8,484
51742,8,163
51742,8,217
52011,5,979
52011,9,365
52011,8,364
52044,10,761
52044,10,1560
52044,9,205
52199,8,1563
52199,9,1562
52199,8,200
52350,9,172
52350,9,28
52350,9,148
52350,7,43
52350,5,209
52350,10,42
52350,10,492
52350,10,489
52584,10,147
52584,6,1217
52584,7,789
52584,9,170
52584,7,49
52614,10,1570
52614,10,704
52614,10,702
52917,8,147
52917,5,47
52917,7,450
52917,5,741
52917,7,1093
53174,9,28
53174,10,593
53174,10,1149
53220,8,441
53220,7,327
53220,8,476
53220,7,862
53220,8,468
53220,8,496
53220,8,435
53220,6,333
53220,8,455
53220,7,1579
53220,7,1578
53220,7,1577
53220,10,379
53256,10,44
53256,10,81
53256,10,542
53256,7,508
53392,9,61
53392,8,869
53392,10,333
53392,10,388
53590,10,50
53590,8,243
53590,9,163
53590,7,1581
53590,7,494
54622,7,337
54622,9,1196
54622,7,1586
54898,10,28
54898,10,148
54898,10,304
54898,10,74
55187,8,1590
55187,8,526
55187,9,210
55187,9,1329
55187,9,881
55187,9,1073
55490,9,197
55490,7,1596
55490,8,401
55490,8,405
55490,10,388
55490,6,771
55490,10,76
55490,10,1347
55490,8,508
55490,10,183
55490,8,1281
55490,10,1595
55490,10,536
55490,10,491
55490,10,151
55490,10,150
55490,10,674
55490,10,1594
55490,9,1598
55492,8,1601
55492,6,153
55492,10,209
55751,5,346
55751,8,195
55751,5,218
55799,7,288
55799,7,301
55799,7,16
55927,9,42
55927,9,319
55927,9,106
56307,8,441
56307,8,255
56307,8,86
56307,7,25
56307,9,188
56399,10,891
56399,10,1547
56399,10,634
56399,10,1371
56399,8,1446
56399,7,1419
56399,10,1215
56399,10,1308
56399,6,8
56399,6,207
56399,10,1340
56399,10,705
56399,10,1612
56399,10,633
56399,10,915
56399,10,251
56399,8,843
56399,10,729
56399,10,1503
56399,10,1608
56399,10,683
56399,10,480
56399,10,509
56399,10,1609
56399,10,1611
56399,10,1594
56399,10,1610
56447,9,62
56447,8,1166
56447,6,147
56447,8,122
56447,8,635
56447,6,202
56447,9,596
56447,7,604
56447,8,105
56447,8,786
56447,6,756
56554,10,328
56554,9,306
56554,9,49
56554,7,16
56554,10,436
56856,10,1620
56856,9,3
56856,7,455
56856,7,5
56856,9,1067
56959,10,1480
56959,10,699
56959,10,161
56959,10,1776
56959,10,647
56959,9,36
56959,10,479
56959,8,1623
56959,10,542
56959,10,584
56959,10,1213
56959,10,114
56959,8,491
56959,10,254
57105,9,28
57105,10,167
57105,10,319
57398,10,148
57398,8,317
57398,9,122
57398,8,265
57398,7,450
57725,10,449
57725,9,464
57725,8,57
58594,9,47
58594,5,1320
58594,8,399
58594,10,1627
59172,6,21
59172,7,789
59172,8,30
59172,8,388
59172,9,493
59172,10,336
59172,9,807
59172,10,223
59172,5,718
59172,8,945
59499,7,27
59499,7,6
59499,8,17
59499,8,1050
59499,7,513
59524,4,1550
59524,4,102
59524,6,466
59524,1,514
59554,7,326
59554,8,977
59554,7,16
59727,8,1187
59727,10,291
59727,8,273
59727,9,87
60244,9,1095
60244,9,120
60244,8,389
60244,8,288
60244,9,147
60244,7,546
60244,8,168
60244,9,622
60244,9,119
60244,8,154
60244,7,3
60244,10,148
60244,9,2353
60244,9,1600
60244,10,221
60244,8,124
60244,7,557
60244,10,36
60244,9,2176
60244,9,1229
60244,7,418
60244,8,261
60244,7,1845
60244,10,957
60244,9,64
60244,9,121
60244,10,1414
60244,9,54
60244,8,279
60244,5,2
60244,10,374
60244,9,52
60263,10,746
60263,10,143
60263,10,295
60337,8,928
60337,8,1487
60337,9,45
60337,10,1649
60337,9,544
60337,9,1060
60337,7,1648
60707,7,1653
60707,6,441
60707,7,185
60707,7,507
60707,8,1652
60707,7,713
61427,8,1107
61427,6,102
61427,7,413
61427,8,124
61427,8,167
61704,10,260
61704,7,250
61704,9,107
61704,5,210
61854,6,3
61854,10,53
61854,6,460
61854,10,704
61854,4,538
61854,10,702
61854,6,570
61854,6,569
61854,6,703
61854,1,819
61854,9,143
61854,10,1660
61910,10,111
61910,10,99
61910,10,485
61910,9,289
62172,6,3
62172,9,186
62172,7,800
62172,3,171
62464,10,3
62464,6,237
62464,10,178
62862,10,50
62862,10,168
62862,8,39
62862,7,6
62862,9,48
62891,8,293
62891,7,693
62891,10,578
62891,6,618
62895,10,619
62895,7,254
62895,2,1006
63004,7,193
63004,8,124
63004,10,1670
63394,9,1190
63394,10,267
63394,10,289
63854,6,119
63854,7,1042
63854,7,16
63956,9,247
63956,9,12
63956,9,207
63956,8,210
63956,6,31
63956,9,929
63956,10,141
63956,10,491
63956,10,1689
64111,9,3
64111,7,233
64111,7,992
64270,7,61
64270,7,437
64270,5,188
65032,5,120
65032,8,1079
65032,5,1256
65032,5,1464
65032,5,1763
65258,7,27
65258,9,154
65258,5,471
65258,8,215
65258,7,170
65370,8,1421
65370,6,1422
65370,6,485
65370,8,75
65484,10,20
65484,9,24
65484,10,909
65584,9,314
65584,8,306
65584,10,170
65584,8,111
65584,10,591
65584,7,30
65584,8,358
65584,8,1238
65584,9,99
65584,8,485
65584,9,701
66574,6,324
66574,9,35
66574,9,127
66574,10,578
66574,6,132
66574,6,175
66680,6,124
66680,7,24
66680,5,544
66942,6,256
66942,6,102
66942,8,16
66942,10,524
66942,10,1536
67198,10,28
67198,10,148
67198,10,44
67198,8,620
67198,10,1411
67547,9,147
67547,4,1786
67547,10,109
67547,4,61
67547,9,456
67547,8,1568
67547,10,759
67547,8,579
67547,7,178
67591,10,50
67591,8,324
67591,8,16
67591,8,64
67591,7,583
67627,7,327
67627,9,862
67627,10,2
67663,6,449
67663,7,17
67663,8,105
67840,10,62
67840,8,827
67840,10,355
67840,10,162
67840,10,231
67840,9,724
67840,10,683
67840,9,226
67840,10,491
67840,10,52
67840,10,636
68128,8,197
68128,5,3
68128,7,457
68185,8,477
68185,8,1140
68185,8,1789
68185,5,154
68185,4,399
68185,7,63
68436,9,197
68436,8,28
68436,8,148
68436,8,1360
68436,7,1071
68555,8,332
68555,10,340
68555,8,213
68555,5,199
68555,9,1581
68555,10,519
68555,9,54
68760,9,1261
68760,10,209
68760,9,74
68760,10,141
69078,9,197
69078,9,1074
69078,9,258
69078,8,1849
69078,8,1830
69078,8,1848
69078,9,449
69078,9,1854
69078,9,812
69078,9,115
69078,9,578
69078,8,1853
69078,9,1321
69078,8,618
69078,10,1850
69078,7,433
69156,5,45
69156,9,622
69156,8,1774
69211,8,900
69211,10,127
69211,10,128
69211,10,111
69355,9,789
69355,5,180
69355,8,218
69378,4,317
69378,5,102
69378,4,564
69378,6,264
69389,9,119
69389,8,209
69389,7,30
69389,8,273
69460,9,7
69460,9,522
69460,6,131
69684,7,840
69684,7,294
69684,9,478
69684,7,225
69684,7,931
69697,9,822
69697,10,87
69697,10,1238
69697,9,223
69697,9,448
69697,9,339
69697,9,805
69697,9,636
69721,9,85
69721,10,148
69721,9,47
69971,7,35
