User-ID,ISBN,Book-Rating
6958,0380713802,9
6968,0671731424,5
6988,0449001245,8
7000,0679801111,10
7033,0425147584,5
7072,059043411X,8
7079,0345301110,9
7082,0312966970,5
7082,0385324138,8
7084,0141000198,10
7105,0552998001,10
7105,0552998486,10
7125,0060930535,8
7125,0373250479,8
7125,038079487X,7
7125,0425185508,7
7125,067179356X,10
7125,0767907817,8
7125,0804114609,10
7134,0140280464,8
7134,1400034779,7
7158,0142000205,9
7158,0446611085,8
7158,0970998716,8
7160,0446606812,9
7210,006091307X,5
7218,0767902521,9
7266,0425134350,8
7272,0451187261,5
7283,006109398X,8
7283,0345441036,8
7283,0451210840,10
7286,0451525264,10
7286,0671631985,10
7306,0060930535,7
7316,0060977493,9
7338,0425180964,9
7341,038079487X,9
7346,0312203039,7
7346,0312966970,8
7346,0312980140,8
7346,0380759497,6
7346,0440234743,9
7346,0451188454,8
7346,0743227441,9
7352,0440234743,8
7371,0060959037,9
7398,0385474016,7
7400,0441627404,8
7404,080213825X,6
7431,0375703861,8
7509,0060977493,9
7509,0345439104,8
7520,0590032496,6
7557,0375724370,5
7557,0449911411,8
7576,0380727501,9
7614,0375703861,9
7651,0316769487,3
7651,0451188454,8
7819,038549081X,7
7841,0316769487,7
7882,0553345842,9
7890,080213825X,8
7893,0345439104,8
7909,0452282829,4
7913,0345463153,7
7915,0312980140,10
7915,0345450698,6
7915,0380713802,5
7958,0451160312,10
7958,0684801523,8
8019,0345316509,9
8066,038548951X,8
8066,076790382X,4
8066,0871136791,7
8067,0064472779,10
8067,0312966970,10
8067,0312980140,10
8067,0446606812,8
8067,0804114609,7
8067,1573227161,10
8089,0451188454,10
8187,0312966970,8
8187,0312980140,8
8187,0312983867,8
8188,0156007754,9
8245,006091646X,9
8245,0446526126,9
8245,0452282829,6
8245,0671708635,8
8245,080213825X,8
8245,140003065X,9
8250,0451166582,8
8253,0060929871,10
8253,0060930535,10
8253,0060977493,8
8253,0345436911,8
8253,0375703861,8
8253,038572179X,10
8253,0553580515,9
8253,0671021001,10
8255,0767903862,8
8264,0060931957,9
8284,155166951X,10
8290,0671631985,6
8292,0156007479,6
8296,0684801523,10
8314,1400032717,10
8362,0375703063,8
8362,0452282829,8
8380,0756401100,7
8454,0060934913,9
8454,0060977493,8
8454,0060987529,9
8454,0142000205,7
8454,0142001805,8
8454,0156007479,10
8454,0375703861,7
8454,0385720106,6
8454,038572179X,8
8454,0618526412,8
8454,0679731148,10
8454,0805063897,9
8454,1400032717,10
8529,006251279X,8
8529,0439064864,10
8537,0553345842,8
8541,0385720106,6
8570,0060929871,8
8570,0140442758,7
8613,0060930535,10
8630,1400034779,7
8681,0312186886,8
8681,0385491050,8
8681,0385491085,7
8681,0393320030,9
8681,044900483X,7
8681,0679725229,9
8681,0679726209,7
8681,0679727221,9
8681,067972723X,7
8681,0679734031,10
8681,081297106X,10
8681,1400032806,10
8681,1563050757,8
8734,014023828X,7
8734,0452282195,7
8734,1877741094,7
8772,0142000205,8
8782,0440229081,9
8801,0316769487,8
8801,0375724370,7
8801,0553279378,10
8855,0681403225,10
8864,0449218473,7
8864,1400034779,8
8870,0385265700,5
8870,0805063897,8
8872,0446611085,9
8872,0451188454,7
8872,0451206525,8
8872,0451207505,9
8935,0905712609,8
8935,1570671044,10
8936,0843949090,9
8937,0142001805,7
8937,0345439104,10
8955,0765346524,10
8966,0553284118,7
8971,0394733525,9
8971,0517149257,9
9138,0375760393,9
9155,044021680X,8
9178,0060934913,7
9227,0451457595,8
9272,038531177X,8
9279,0312983867,9
9340,0618485228,9
9354,0425147517,10
9354,0446606812,10
9381,0156030209,8
9417,0425099334,6
9417,0451454243,8
9417,0553578685,7
9419,0440234743,5
9454,0451206525,9
9568,0446606812,8
9568,0743227441,8
9574,0312983867,9
9613,0743211995,8
9625,0425192792,7
9660,1578562589,10
9704,0140177396,9
9717,0451161351,6
9721,0553273914,8
9800,0140440224,9
10030,0671004549,10
10069,0140276904,7
10134,0316769487,3
10199,0552998486,9
10250,0140178139,9
10273,0140139400,7
10313,0805063897,7
10314,0142000205,6
10314,0156007479,8
10314,0375727132,6
10314,0385265700,6
10314,038572179X,7
10314,0743227441,9
10314,1573225789,8
10354,0060177241,8
10354,0394820371,8
10447,0060987529,9
10447,038079487X,7
10560,038548951X,9
10560,0452281431,8
10560,0765341174,8
10560,076534128X,7
10601,0312049994,8
10627,0671743058,8
10668,0451194861,10
10668,0671007637,5
10674,0425136981,5
10681,0060977493,6
10686,0446605581,5
10697,0671039725,8
10708,0060930314,6
10759,0140178139,9
10819,0425100413,8
10819,0440498058,9
10819,0553803700,7
10924,0743477553,7
10932,0425147517,6
11024,0312267177,8
11031,140003065X,8
11043,0345436911,8
11124,0385418132,9
11181,0345439104,9
11224,0440234743,6
11224,0452260116,2
11245,0312989385,7
11245,0425180964,9
11245,0446612626,8
11245,0671004549,9
11266,0767902521,9
11285,0060987529,4
11320,044651862X,8
11325,0553273914,9
11399,0060915188,4
11435,0140177396,10
11451,1400047838,8
11453,0679731148,8
11464,006440630X,9
11497,0552998001,9
11507,0316769487,9
11517,038549081X,8
11521,0060930861,7
11601,006109398X,6
11601,0375703063,10
11601,0394800168,10
11601,0802130798,10
11601,1573225789,10
11606,0446526126,6
11629,0553581856,7
11638,0156007754,10
11638,0156010593,9
11638,038079487X,7
11638,0446608475,8
11654,0767902521,8
11657,0385333137,5
11657,0812534832,5
11676,006000942X,3
11676,006019250X,10
11676,0060504080,9
11676,0060512806,9
11676,0060519134,7
11676,0060609176,10
11676,0060730552,9
11676,0060920084,9
11676,0060964049,4
11676,0060987529,8
11676,0061056006,7
11676,0061094234,9
11676,006251279X,8
11676,0064407314,9
11676,0064471969,3
11676,0140042326,7
11676,0140150749,7
11676,014023828X,10
11676,0140280464,3
11676,0140286276,9
11676,0140437509,5
11676,0142000205,8
11676,0142002267,8
11676,0142437255,1
11676,0156001454,10
11676,0156007479,8
11676,0156007754,9
11676,0156907399,4
11676,0192781537,8
11676,0192833596,8
11676,0192835092,10
11676,031215125X,7
11676,0312194390,9
11676,0312199430,7
11676,0312203039,8
11676,0312263996,7
11676,0312274920,7
11676,0312873115,8
11676,0312965680,9
11676,0312966970,7
11676,0312971281,1
11676,0312978332,10
11676,0312982011,7
11676,0312982518,8
11676,0312983867,4
11676,0316168815,1
11676,0345305183,9
11676,0345423879,3
11676,0345428307,5
11676,0345441702,8
11676,0345444884,9
11676,0345453743,9
11676,0373250479,3
11676,0373484410,8
11676,0375700269,6
11676,0375700811,7
11676,037570387X,10
11676,037570633X,10
11676,0375713344,10
11676,0375727132,8
11676,0375751513,9
11676,0375758232,10
11676,0375760393,10
11676,0380715430,7
11676,0380727501,7
11676,038079487X,10
11676,0380813815,5
11676,0380815699,10
11676,0385265700,7
11676,0385474016,10
11676,0385481969,10
11676,038548951X,9
11676,038549081X,9
11676,0385494785,8
11676,0385496095,10
11676,0385720106,8
11676,0385722435,7
11676,0393324141,10
11676,0394800168,9
11676,0394820371,10
11676,0394832205,10
11676,0399226907,10
11676,0425136981,8
11676,0425144372,7
11676,0425147584,6
11676,0425152898,10
11676,0425162443,6
11676,0425170349,8
11676,0425176932,5
11676,0425179613,8
11676,0425180050,9
11676,0425180964,10
11676,0425182878,9
11676,0425192032,8
11676,0425194523,6
11676,0439064864,10
11676,0439227143,5
11676,043965548X,9
11676,0440169127,4
11676,0440208149,8
11676,0440234743,9
11676,0440236738,5
11676,0440498058,8
11676,0441003729,8
11676,0441627404,4
11676,044173118X,6
11676,0446354732,8
11676,044651862X,10
11676,0446600474,8
11676,0446601853,10
11676,0446604232,10
11676,0446607207,10
11676,0446608602,8
11676,0446608890,9
11676,0446612626,7
11676,0449001245,7
11676,0449006530,7
11676,0449224465,6
11676,0449910830,7
11676,0451168615,8
11676,0451188454,8
11676,0451205553,6
11676,0451207521,1
11676,0451207645,8
11676,0451210638,9
11676,0451454243,9
11676,0451528204,6
11676,0452282195,8
11676,0452282829,10
11676,0486266893,7
11676,0515100536,9
11676,0515122491,8
11676,0515124796,4
11676,0515128554,8
11676,0515131091,8
11676,0517149257,7
11676,0553212419,9
11676,0553273914,6
11676,0553275607,1
11676,0553279378,8
11676,055337933X,6
11676,0553380168,10
11676,0553380958,9
11676,0553575953,8
11676,0553579754,8
11676,055358054X,6
11676,0590213113,8
11676,0590440616,5
11676,0618485228,8
11676,0670820555,6
11676,0671004549,6
11676,0671014919,8
11676,0671024183,9
11676,067102423X,8
11676,0671025708,10
11676,0671039946,6
11676,0671042858,10
11676,0671524097,4
11676,067155302X,10
11676,0671743058,8
11676,067179356X,5
11676,0679721819,7
11676,0679731148,5
11676,0679749845,7
11676,0679756760,9
11676,0679776818,8
11676,0679867120,10
11676,0684801523,5
11676,0684804522,4
11676,0684813637,9
11676,0684850273,8
11676,0684852225,5
11676,0688171621,9
11676,0743243803,6
11676,0743262174,8
11676,0743428188,9
11676,0743437810,9
11676,0743454146,9
11676,0743480694,10
11676,0765342510,8
11676,0765342537,9
11676,0767902521,8
11676,0767915062,8
11676,0786014202,9
11676,080213825X,3
11676,0812532473,7
11676,0812694333,7
11676,0842342702,9
11676,0865471185,10
11676,0871136791,8
11676,0886774632,9
11676,0886777992,8
11676,1400031311,8
11676,1551667436,7
11676,155166951X,7
11676,1573225789,10
11676,1581346085,10
11676,1583224890,8
11676,159052201X,10
11676,1853260738,7
11676,1877741094,6
11718,037576013X,9
11718,0671021001,8
11724,0345368436,8
11916,0805063897,9
12026,0140389660,7
12100,0060927518,8
12100,0399142789,8
12100,0451528204,7
12100,0679744479,7
12100,0786881488,9
12100,0802135226,8
12110,0446678457,8
12110,0743431014,6
12123,0345441036,5
12123,0743225082,5
12137,037570504X,6
12137,0871136791,7
12154,0385265700,6
12154,0671021001,7
12272,014062063X,10
12272,0345339738,10
12293,0345443284,8
12319,0345443284,8
12423,0060929871,9
12457,0142000205,7
12486,1878825011,8
12489,0425181103,6
12512,1400032717,8
12515,0312983301,6
12538,0380759497,7
12538,0439474299,6
12538,0451160193,10
12538,0671021001,9
12538,067102423X,8
12538,0812534867,9
12538,0812574745,8
12569,0446611085,10
12570,1573225789,9
12573,0140189645,7
12586,0671021001,7
12619,0425186709,7
12651,0843949090,5
12657,0439286069,8
12685,0440234743,10
12702,0345443284,10
12702,0385324138,10
12707,0316284955,8
12742,0446526126,4
12786,0140177396,7
12824,0385720106,5
12824,1569319499,8
12835,057114456X,6
12863,0345418778,7
12866,0452282829,8
12917,0316284955,10
12923,0440234743,10
12951,0452282829,8
12966,0316769487,9
12971,0671021001,6
12982,0140284125,7
12990,0425147584,3
12990,0743412621,7
13060,0425143325,6
13060,0425147584,6
13080,0756401534,9
13080,0812695313,10
13080,081297106X,9
13093,015670160X,5
13094,0451454243,8
13164,140003468X,10
13168,0060930535,8
13256,0451210638,7
13259,0767902521,8
13273,0060930535,9
13273,0312243359,9
13273,0385503954,5
13273,0671004549,8
13279,0385314698,7
13331,0553580337,4
13551,0425169693,8
13552,0060085444,7
13552,0141000198,9
13552,0312978332,6
13552,0425099334,8
13552,0440234743,8
13552,0446607207,9
13552,0515128554,7
13552,0553289519,6
13552,0553295004,7
13552,055329783X,5
13552,0767907817,4
13552,0767912241,8
13552,155166531X,8
13582,0679723161,8
13582,0679735771,4
13607,0061020575,9
13607,0812575237,7
13642,1573228214,9
13709,0553273914,10
13754,0451203267,10
13763,0385418493,5
13850,0316769487,9
13850,0375758232,7
13850,0385092105,9
13850,0517082454,10
13877,0380815931,9
13896,0441102670,5
13915,0375760520,9
13920,0804118213,8
13947,0679776818,10
13973,0671021001,5
13995,0316769487,9
13995,0375703861,8
13995,0385265700,9
13995,0552998486,5
14007,0440229081,7
14049,0140620478,8
14049,038548951X,9
14079,0451523938,8
14079,1853260401,8
14116,0345316509,8
14181,0761512195,8
14201,038548951X,8
14251,0395746566,9
14279,0312982518,8
14295,0060956860,8
14336,0020360754,7
14336,0375701966,5
14336,0679785892,8
14369,0425179613,8
14374,0345396936,3
14374,0553273914,9
14374,0805063897,10
14387,0312311338,8
14387,0316284955,8
14387,0385265700,8
14387,0393310329,9
14387,1400034779,9
14422,031215125X,8
14422,0440235162,9
14422,0452282829,4
14422,0743480716,9
14422,1400034779,9
14456,0316769487,8
14456,0439064864,10
14456,0679735771,8
14456,0836217691,10
14456,0836218051,10
14456,0836218523,10
14456,0836221362,10
14456,1563893304,9
14461,0451190750,9
14516,0671021001,10
14521,0140177396,10
14521,0441627404,5
14546,0452282829,9
14583,0743227441,8
14623,067102423X,10
14683,0451454243,9
14710,0805063749,9
14768,0316284955,10
14780,0671021001,9
14791,0446606812,8
14808,0385315287,6
14875,0140177396,7
14982,0060934913,7
14998,0553286390,9
15021,0441623824,5
15021,0451207521,6
15040,0156005204,9
15135,0449001962,7
15171,0385418493,5
15184,0312966970,7
15185,0316769487,5
15185,0679723161,7
15213,042518238X,6
15367,0345376048,7
15381,1573227161,10
15408,0140115854,9
15408,0399504338,10
15408,0486275507,10
15408,0679744479,8
15408,0767902521,9
15418,0312980140,8
15418,0312983867,8
15418,0520204956,10
15418,0743219570,7
15589,0671685635,7
15602,0156628708,7
15602,0316284955,8
15602,0375727132,7
15602,0385503954,7
15602,0684801523,8
15670,006441034X,8
15788,0060930535,10
15808,0440498058,9
15812,0679731148,8
15845,0345439104,8
15845,044651862X,3
15890,0805063897,8
15918,0140620478,7
15945,0380813815,5
15945,038533351X,9
15945,0679734481,6
15957,0060929596,10
15964,0380759500,2
16009,0060987529,9
16009,0743227441,8
16010,0425181111,7
16034,0440236738,6
16046,044651862X,10
16068,0060930535,8
16106,0142002267,9
16106,0684850273,10
16106,0812968379,10
16106,1400034779,10
16113,1573228710,8
16114,0316284955,4
16141,0060959037,8
16220,0767915062,7
16226,0671727796,8
16242,0345443284,8
16246,0380713802,8
16246,0385265700,9
16258,0679434046,5
16307,0140153195,9
16376,0312422156,5
16383,0140276904,8
16383,0140620222,10
16386,0385474016,5
16417,0425162443,8
16418,0380815931,5
16488,0446606812,7
16504,0140276904,5
16504,0312306180,7
16504,1563893339,10
16504,1573229628,8
16510,0312203039,9
16533,080213825X,2
16545,0060099453,8
16545,0440498058,7
16545,0452282195,9
16551,0060930535,7
16551,0451155750,8
16599,0679733760,8
16631,0767905202,7
16634,0020442602,9
16634,0024181900,10
16634,0140440224,10
16634,0312980167,9
16634,0316284955,8
16634,0385418493,8
16634,0553563505,8
16634,0671882368,8
16634,0679726489,10
16634,0679772677,8
16634,0681403225,9
16634,0800783360,7
16637,0316284955,8
16666,0345444884,5
16684,0156007754,9
16687,067102423X,8
16699,0060987529,8
16708,0767902521,8
16713,038079487X,8
16717,0345409469,10
16721,0373484410,9
16730,038079487X,6
16747,0446600474,5
16764,1573227161,8
16781,0449221393,8
16781,0767915062,7
16795,0060930535,4
16795,0142000205,9
16795,0312966970,8
16795,0312975732,7
16795,0312980140,6
16795,0316769487,8
16795,0345439104,8
16795,0375703063,8
16795,0385720106,9
16795,0425144372,5
16795,0425162443,9
16795,0425182878,5
16795,044018293X,8
16795,044651862X,6
16795,0446526126,6
16795,0446600342,5
16795,0446607207,7
16795,0449006530,8
16795,0451161351,7
16795,0451169514,8
16795,0500277591,5
16795,0553284118,8
16795,0553299611,6
16795,0553579754,8
16795,0671007637,6
16795,0671021001,10
16795,0671039741,9
16795,0671039946,6
16795,0671708635,7
16795,0684801523,6
16795,0804114609,8
16795,0811201082,7
16795,0812930347,7
16795,1400032717,10
16795,1573221112,8
16805,0345428307,8
16833,0060959037,9
16842,0062513346,4
16871,0679722319,10
16908,0140441379,8
16916,0425191192,6
16916,0515122491,10
16916,0743418719,8
16935,0345441036,5
16943,0312274920,8
16966,0812555244,8
16966,0886774446,8
16996,0140177396,5
16996,0767905202,7
17003,0312422156,8
17003,0385722435,9
17003,0679742581,10
17003,0812694333,10
17012,0156628708,9
17046,0425147584,9
17046,0425180964,9
17073,0553576003,6
17180,0375701966,10
17183,0060090375,5
17183,0316769487,6
17183,0671039725,7
17200,0451207521,7
17200,0671021001,8
17233,0312983867,9
17277,0451206525,8
17278,0452268184,9
17282,0312983301,7
17340,0345439104,8
17340,0743466527,4
17403,0345439104,8
17461,0142000205,8
17531,0060930535,8
17542,0553273914,8
17547,0060930535,9
17569,0679720227,5
17589,0385333137,5
17602,0385265700,6
17635,1400047838,6
17667,0679748148,2
17725,0345339711,10
17725,0345339738,9
17761,0142000205,5
17859,0375500723,10
17871,0061096857,9
17894,0425136981,9
17906,0446606812,9
17906,0671021001,9
17950,0316769487,9
17950,0345443284,4
17950,0452282829,5
17950,055324356X,5
17950,0553251791,5
17970,0316284955,8
17970,0345439104,7
17970,0446611085,7
17976,0446606812,9
18012,0142000205,9
18012,0385265700,8
18025,0140177396,10
18038,0465069347,8
18067,0316769487,3
18082,0140280499,7
18082,0446600342,7
18082,0446611085,9
18082,0553576054,7
18095,0142000205,8
18095,0345339711,8
18095,0425174808,7
18096,0345446666,9
18096,0385265700,10
18162,038079487X,7
18172,034543708X,8
18296,0345339711,9
18311,0425147584,5
18331,0440224047,10
18384,0156029065,8
18401,1551668513,7
18429,0446612626,8
18439,0060512806,10
18439,0142000205,8
18476,0142000205,7
18499,0552999458,7
18562,0449006530,7
18589,0688171621,7
18629,0345443284,4
18641,0684801523,10
18655,0060930535,6
18679,0394758285,9
18682,1400031362,6
18689,0446608890,7
18701,076790382X,7
18710,0446601853,7
18722,0062513346,10
18753,0345435257,9
18789,0345339711,8
18913,0446606812,9
18995,0590254766,9
19031,0142000205,5
19036,1573229628,7
19085,0312982518,8
19085,0345441036,9
19085,0380759500,8
19085,0425170349,9
19085,156389369X,9
19107,0679731148,10
19127,0316769487,8
19132,0316769487,8
19233,0156007754,8
19233,0394759842,9
19280,0552999458,6
19295,1581346085,10
19303,0553575953,5
19336,0393964582,5
19362,0425147584,5
19371,0375758232,7
19384,0060959037,5
19445,0345441036,9
19493,0375703063,9
19528,0671007637,10
19558,0805063897,9
19573,0060959037,10
19573,0345439104,6
19573,1400032717,9
19605,0345419081,2
19605,0786886323,8
19609,0060987529,9
19638,0440229081,8
19659,067102423X,8
19659,0671039725,5
19664,0425169693,8
19664,076790382X,9
19681,0316284955,10
19694,0452260116,5
19711,0446600474,6
19725,0375758739,7
19725,0553279378,8
19760,0553564935,10
